target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,12.6807122000027,29.2191000300227,None,41.9187158000423,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,0,0,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,46.6355294999667,None,prac,1,1,2,positive,neutral,k,k,1,1.38943650003057,48.6620559999719,49.6688964000205,49.6521973999916,None,48.6620559999719,None,48.6620559999719,None,48.6620559999719,None,51.0520326299593,None,51.0520326299593,None,51.0520326299593,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,1,1,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,l,l,1,1.336945499992,51.055672800052,52.0686739999801,52.0521021999884,None,51.055672800052,None,51.055672800052,None,51.055672800052,None,53.3881396299694,None,53.3881396299694,None,53.3881396299694,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,2,2,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.874295299989171,53.393830499961,54.4008540000068,54.3854840999702,None,53.393830499961,None,53.393830499961,None,53.393830499961,None,55.2662492300151,None,55.2662492300151,None,55.2662492300151,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,3,3,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,0.800598800065927,55.2723790999735,56.2853073000442,56.2687340000411,None,55.2723790999735,None,55.2723790999735,None,55.2723790999735,None,57.0685165299801,None,57.0685165299801,None,57.0685165299801,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,j,j,1,0.879002599976957,57.0724170999601,58.0828077000333,58.0662029000232,None,57.0724170999601,None,57.0724170999601,None,57.0724170999601,None,58.9493691299576,None,58.9493691299576,None,58.9493691299576,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.716434400063008,58.9497230000561,59.9495014999993,59.9495014999993,None,58.9497230000561,None,58.9497230000561,None,58.9497230000561,None,60.6669841300463,None,60.6669841300463,None,60.6669841300463,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,6,6,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.766765400068834,60.6731733999914,61.6853288999991,61.6686517000198,None,60.6731733999914,None,60.6731733999914,None,60.6731733999914,None,62.4350634299917,None,62.4350634299917,None,62.4350634299917,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.715503500076011,62.4382992000319,63.4518056999659,63.4330161999678,None,62.4382992000319,None,62.4382992000319,None,62.4382992000319,None,64.1517304299632,None,64.1517304299632,None,64.1517304299632,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,8,8,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,0.781926100025885,64.1553648000117,65.1662996000377,65.1518787000095,None,64.1553648000117,None,64.1553648000117,None,64.1553648000117,None,65.9351303300355,None,65.9351303300355,None,65.9351303300355,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,202,2023-04-27_17h28.56.119,Main,2022.1.1,60.0712805648263
