target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.20185184,-0.4101852,0,0,0,1.03276595005445,None,36.2656043100062,None,88.3840803999992,None,88.3840803999992,None,-0.106481485,-0.06574074,0,0,0,0.0131072099975427,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,0,0,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,93.0172741999995,None,prac,2,2,2,negative,negative,j,j,1,2.25296959999832,95.0536934000047,96.0562677000053,96.0388276000012,None,95.0536934000047,None,95.0536934000047,None,95.0536934000047,None,98.3021891000026,None,98.3021891000026,None,98.3021891000026,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,1,1,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.14934850000282,99.3249836000032,100.338740800005,100.304845600003,None,99.3249836000032,None,99.3249836000032,None,99.3249836000032,None,101.458171010002,None,101.458171010002,None,101.458171010002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,2,2,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,1.23224089999712,101.477858300001,102.491386100002,102.454884800005,None,101.477858300001,None,101.477858300001,None,101.477858300001,None,103.694583210002,None,103.694583210002,None,103.694583210002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,3,3,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,negative,j,j,1,1.08087309999974,103.716574700004,104.719890600005,104.699936500001,None,103.716574700004,None,103.716574700004,None,103.716574700004,None,105.778114309999,None,105.778114309999,None,105.778114309999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,4,4,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.724037400002999,105.797075200004,106.817617200002,106.776435200001,None,105.797075200004,None,105.797075200004,None,105.797075200004,None,107.504915110002,None,107.504915110002,None,107.504915110002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.803852299999562,107.524954600005,108.539074300003,108.505037900002,None,107.524954600005,None,107.524954600005,None,107.524954600005,None,109.310856610005,None,109.310856610005,None,109.310856610005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,6,6,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.669078899998567,109.3275049,110.340399300003,110.305140800003,None,109.3275049,None,109.3275049,None,109.3275049,None,110.983068710003,None,110.983068710003,None,110.983068710003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,0.871614900002896,111.001771800002,112.013408900006,111.986500800005,None,111.001771800002,None,111.001771800002,None,111.001771800002,None,112.855257610004,None,112.855257610004,None,112.855257610004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.770729000003485,112.8757425,113.892650000002,113.8556828,None,112.8757425,None,112.8757425,None,112.8757425,None,114.630262010002,None,114.630262010002,None,114.630262010002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,9,9,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.779674199999135,114.651574800002,115.671839000002,115.633376100006,None,114.651574800002,None,114.651574800002,None,114.651574800002,None,116.412686210001,None,116.412686210001,None,116.412686210001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,10,10,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.7975809999989,116.430893700002,117.439791600002,117.405084600003,None,116.430893700002,None,116.430893700002,None,116.430893700002,None,118.212199710003,None,118.212199710003,None,118.212199710003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.8571210502837
