target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,48.7909742999982,28.2752211400046,None,77.0910685000053,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,0,0,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,85.0241937000028,None,prac,2,2,2,positive,positive,j,j,1,1.01426270000229,87.0293203000037,88.038584300004,88.0221579999998,None,87.0293203000037,None,87.0293203000037,None,87.0293203000037,None,89.0406713400051,None,89.0406713400051,None,89.0406713400051,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,1,1,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.779513499997847,89.0444194000011,90.0574392000053,90.0407277000049,None,89.0444194000011,None,89.0444194000011,None,89.0444194000011,None,90.8218737399991,None,90.8218737399991,None,90.8218737399991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,2,2,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.681524499996158,90.8254130000059,91.8406843000048,91.8241240999996,None,90.8254130000059,None,90.8254130000059,None,90.8254130000059,None,92.5048078400039,None,92.5048078400039,None,92.5048078400039,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,3,3,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,l,l,1,0.648811099999875,92.5047641000056,93.5047886000029,93.5047886000029,None,92.5047641000056,None,92.5047641000056,None,92.5047641000056,None,94.1548044400013,None,94.1548044400013,None,94.1548044400013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.582248900005652,94.156725300003,95.1714447000049,95.1547770000034,None,94.156725300003,None,94.156725300003,None,94.156725300003,None,95.7381337400046,None,95.7381337400046,None,95.7381337400046,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,5,5,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,j,0,0.634730599995237,95.7419297000015,96.757388500002,96.740661900003,None,95.7419297000015,None,95.7419297000015,None,95.7419297000015,None,97.3726277000023,None,97.3726277000023,None,97.3726277000023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,6,6,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.987124999999651,98.3726479000034,99.3738887,99.3573589000007,None,98.3726479000034,None,98.3726479000034,None,98.3726479000034,None,100.357159640004,None,100.357159640004,None,100.357159640004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.648610000003828,100.360807500001,101.373923800005,101.357231300004,None,100.360807500001,None,100.360807500001,None,100.360807500001,None,102.007204040002,None,102.007204040002,None,102.007204040002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,1.89569429999392,102.011085700004,103.023920300002,103.007175400002,None,102.011085700004,None,102.011085700004,None,102.011085700004,None,104.9013013,None,104.9013013,None,104.9013013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,101,2023-04-17_15h15.42.275,Main,2022.1.1,60.9555390295491
