target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,16.6803607000038,31.1368812300061,None,47.8341484000266,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,0,0,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,51.5864341999986,None,prac,2,2,2,neutral,negative,l,l,1,1.47799810001743,53.5916239000217,54.6031833000015,54.5864970000111,None,53.5916239000217,None,53.5916239000217,None,53.5916239000217,None,56.0671726300061,None,56.0671726300061,None,56.0671726300061,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,1,1,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,l,l,1,0.781434799981071,56.0838629000064,57.0838523000129,57.0671893000253,None,56.0838629000064,None,56.0838629000064,None,56.0838629000064,None,57.8505101300107,None,57.8505101300107,None,57.8505101300107,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.733105099992827,57.8507142000017,58.8504918000253,58.8504918000253,None,57.8507142000017,None,57.8507142000017,None,57.8507142000017,None,59.5838141300046,None,59.5838141300046,None,59.5838141300046,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,3,3,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.833364699996309,59.6004906000162,60.6030162000097,60.586397600011,None,59.6004906000162,None,59.6004906000162,None,59.6004906000162,None,61.4196809300192,None,61.4196809300192,None,61.4196809300192,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,0.812690799997654,61.4232944000105,62.4363129000121,62.4197596000158,None,61.4232944000105,None,61.4232944000105,None,61.4232944000105,None,63.2341237300279,None,63.2341237300279,None,63.2341237300279,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,5,5,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.664371500024572,63.2383580000023,64.2529912000173,64.2364106000168,None,63.2383580000023,None,63.2383580000023,None,63.2383580000023,None,64.900732730006,None,64.900732730006,None,64.900732730006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,6,6,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.731866399990395,64.9065139000013,65.9195924000232,65.9029818999988,None,64.9065139000013,None,64.9065139000013,None,64.9065139000013,None,66.6340271300141,None,66.6340271300141,None,66.6340271300141,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,0.658084099995904,66.6373347000044,67.6506723000202,67.6362789000268,None,66.6373347000044,None,66.6373347000044,None,66.6373347000044,None,68.2933909300045,None,68.2933909300045,None,68.2933909300045,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,8,8,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.755574900016654,68.2932420000143,69.3002578000014,69.2835812999983,None,68.2932420000143,None,68.2932420000143,None,68.2932420000143,None,70.0502641300118,None,70.0502641300118,None,70.0502641300118,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,9,9,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.668189500021981,70.050221100013,71.0502624000073,71.0502624000073,None,70.050221100013,None,70.050221100013,None,70.050221100013,None,71.7195244300092,None,71.7195244300092,None,71.7195244300092,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,10,10,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.79857469999115,71.7226618000132,72.7361452000041,72.7195179000264,None,71.7226618000132,None,71.7226618000132,None,71.7226618000132,None,73.5193924300111,None,73.5193924300111,None,73.5193924300111,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,11,11,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.748879899998428,73.5232880000258,74.5361266000255,74.5194878000184,None,73.5232880000258,None,73.5232880000258,None,73.5232880000258,None,75.2695101300051,None,75.2695101300051,None,75.2695101300051,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,12,12,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,1.26384170001256,75.2724697000231,76.2859491000127,76.2693881000159,None,75.2724697000231,None,75.2724697000231,None,75.2724697000231,None,77.5337683300168,None,77.5337683300168,None,77.5337683300168,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,13,13,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,1.31421180002508,77.5378473000019,78.5495220000157,78.5326801000047,None,77.5378473000019,None,77.5378473000019,None,77.5378473000019,None,79.8500811300037,None,79.8500811300037,None,79.8500811300037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,14,14,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,l,0,1.28230930000427,79.850171099999,80.8501112000085,80.8501112000085,None,79.850171099999,None,79.850171099999,None,79.850171099999,None,82.1337383000064,None,82.1337383000064,None,82.1337383000064,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,15,15,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.801635899988469,83.1336363000155,84.1359262000187,84.1193073000177,None,83.1336363000155,None,83.1336363000155,None,83.1336363000155,None,84.933672130006,None,84.933672130006,None,84.933672130006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,16,16,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,0.969223599997349,84.9371587000205,85.9524621000164,85.9359169000236,None,84.9371587000205,None,84.9371587000205,None,84.9371587000205,None,86.9003901300166,None,86.9003901300166,None,86.9003901300166,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,17,17,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.775782700016862,86.9087744000135,87.9191506000061,87.9025631000113,None,86.9087744000135,None,86.9087744000135,None,86.9087744000135,None,88.6828516300156,None,88.6828516300156,None,88.6828516300156,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,0,18,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.732400200009579,88.6982351000188,89.6998011000105,89.683133500017,None,88.6982351000188,None,88.6982351000188,None,88.6982351000188,None,90.4164876300056,None,90.4164876300056,None,90.4164876300056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,1,19,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.848508499999298,90.4164932999993,91.4165221000148,91.4165221000148,None,90.4164932999993,None,90.4164932999993,None,90.4164932999993,None,92.2665184300131,None,92.2665184300131,None,92.2665184300131,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,2,20,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.91815419998602,92.2669920000189,93.2665447000181,93.2665447000181,None,92.2669920000189,None,92.2669920000189,None,92.2669920000189,None,94.1858510300081,None,94.1858510300081,None,94.1858510300081,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,3,21,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,0.796152900002198,94.1889452000032,95.202349500003,95.1858055000193,None,94.1889452000032,None,94.1889452000032,None,94.1889452000032,None,95.9834803300182,None,95.9834803300182,None,95.9834803300182,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,4,22,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.667852399987169,95.9891857000184,97.0022492000135,96.9856551000266,None,95.9891857000184,None,95.9891857000184,None,95.9891857000184,None,97.6525208300009,None,97.6525208300009,None,97.6525208300009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,5,23,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.84609000000637,97.6556949000224,98.6688515999995,98.6523338000115,None,97.6556949000224,None,97.6556949000224,None,97.6556949000224,None,99.5000015300029,None,99.5000015300029,None,99.5000015300029,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,6,24,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.31545690001803,99.5034455000132,100.51668640002,100.502295300015,None,99.5034455000132,None,99.5034455000132,None,99.5034455000132,None,101.816667430001,None,101.816667430001,None,101.816667430001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,7,25,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.864753799978644,101.820366700005,102.833269100025,102.816275400022,None,101.820366700005,None,101.820366700005,None,101.820366700005,None,103.682935730016,None,103.682935730016,None,103.682935730016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,8,26,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.832767100015189,103.682894400001,104.682923900022,104.682923900022,None,103.682894400001,None,103.682894400001,None,103.682894400001,None,105.516230130001,None,105.516230130001,None,105.516230130001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,9,27,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.732821900019189,105.518837700016,106.532898400008,106.5162327,None,105.518837700016,None,105.518837700016,None,105.518837700016,None,107.249959730005,None,107.249959730005,None,107.249959730005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,10,28,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.797382299992023,107.254475200025,108.268767000001,108.252147500025,None,107.254475200025,None,107.254475200025,None,107.254475200025,None,109.04988043,None,109.04988043,None,109.04988043,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,11,29,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.798478000011528,109.053232200007,110.0686346,110.052095899999,None,109.053232200007,None,109.053232200007,None,109.053232200007,None,110.84979283002,None,110.84979283002,None,110.84979283002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,12,30,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.748769099998754,110.85297040001,111.852045500011,111.835365100007,None,110.85297040001,None,110.85297040001,None,110.85297040001,None,112.59979913001,None,112.59979913001,None,112.59979913001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-19_16h33.54.059,Main,2022.1.1,60.2307318846534
