target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,70.7445422000019,36.8414304200051,None,107.603564000005,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,111.417556500004,None,prac,2,2,1,negative,negative,l,l,1,5.89514619999682,113.424354400006,114.436984500004,114.418197200008,None,113.424354400006,None,113.424354400006,None,113.424354400006,None,120.317964000002,None,120.317964000002,None,120.317964000002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,1,1,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,1.21917130000656,121.317553800007,122.317669800002,122.317669800002,None,121.317553800007,None,121.317553800007,None,121.317553800007,None,123.533963720001,None,123.533963720001,None,123.533963720001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,2,2,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.01497299999755,123.537571400011,124.553167200007,124.534503400006,None,123.537571400011,None,123.537571400011,None,123.537571400011,None,125.550575120003,None,125.550575120003,None,125.550575120003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,3,3,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.951222300005611,125.567794800008,126.569744799999,126.553128,None,125.567794800008,None,125.567794800008,None,125.567794800008,None,127.503146620009,None,127.503146620009,None,127.503146620009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.746182100003352,127.505370700004,128.51774190001,128.500624100008,None,127.505370700004,None,127.505370700004,None,127.505370700004,None,129.250803120005,None,129.250803120005,None,129.250803120005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,5,5,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.981950299988966,129.257315700001,130.267154400004,130.250116800002,None,129.257315700001,None,129.257315700001,None,129.257315700001,None,131.234070720013,None,131.234070720013,None,131.234070720013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,6,6,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,1.09890490000544,131.250420700002,132.250417300005,132.233754400004,None,131.250420700002,None,131.250420700002,None,131.250420700002,None,133.33410782001,None,133.33410782001,None,133.33410782001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,7,7,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.983985700004268,133.33432970001,134.333696800008,134.333696800008,None,133.33432970001,None,133.33432970001,None,133.33432970001,None,135.31958222,None,135.31958222,None,135.31958222,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.964927699998952,135.323067900012,136.336760900012,136.319646000004,None,135.323067900012,None,135.323067900012,None,135.323067900012,None,137.286312420001,None,137.286312420001,None,137.286312420001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,17,2022-05-12_17h52.30.403,Main,2022.1.1,60.1885345631011
