target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,52.2935574001167,46.9801971200388,None,99.2929046000354,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,0,0,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,103.529129999923,None,prac,2,2,1,negative,positive,j,j,1,3.72766410000622,105.53457499994,106.542965299916,106.529066500021,None,105.53457499994,None,105.53457499994,None,105.53457499994,None,110.262311100028,None,110.262311100028,None,110.262311100028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,1,1,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.41692849993706,111.26083620009,112.276195700048,112.242853699951,None,111.26083620009,None,111.26083620009,None,111.26083620009,None,113.675819919957,None,113.675819919957,None,113.675819919957,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,2,2,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,1.59885150007904,113.679908900056,114.695534599945,114.67943280004,None,113.679908900056,None,113.679908900056,None,113.679908900056,None,116.278779400047,None,116.278779400047,None,116.278779400047,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,3,3,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,1.58573069982231,117.293797600083,118.309379599988,118.27607059991,None,117.293797600083,None,117.293797600083,None,117.293797600083,None,119.878737600055,None,119.878737600055,None,119.878737600055,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,4,4,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.751096399966627,120.877139300108,121.895408099983,121.859340300085,None,120.877139300108,None,120.877139300108,None,120.877139300108,None,122.625890119979,None,122.625890119979,None,122.625890119979,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,5,5,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.9140017000027,122.632005299907,123.642636900069,123.628675200045,None,122.632005299907,None,122.632005299907,None,122.632005299907,None,124.542565919971,None,124.542565919971,None,124.542565919971,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,6,6,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,l,l,1,1.36798890004866,124.548393199919,125.561947799986,125.542579800123,None,124.548393199919,None,124.548393199919,None,124.548393199919,None,126.911875620065,None,126.911875620065,None,126.911875620065,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,1.01066240016371,126.920446200063,127.925880199997,127.909214199986,None,126.920446200063,None,126.920446200063,None,126.920446200063,None,128.925779019995,None,128.925779019995,None,128.925779019995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,8,8,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.781831000000238,128.92918960005,129.928618700011,129.928618700011,None,128.92918960005,None,128.92918960005,None,128.92918960005,None,130.709076819988,None,130.709076819988,None,130.709076819988,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,9,9,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.882005699910223,130.712510599988,131.711877699941,131.711877699941,None,130.712510599988,None,130.712510599988,None,130.712510599988,None,132.592422419973,None,132.592422419973,None,132.592422419973,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,10,10,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.849347299896181,132.596585399937,133.611905999947,133.592449899996,None,132.596585399937,None,132.596585399937,None,132.596585399937,None,134.443247519946,None,134.443247519946,None,134.443247519946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,11,11,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.898933499818668,134.449205199955,135.461759499973,135.442397899926,None,134.449205199955,None,134.449205199955,None,134.449205199955,None,136.342295520054,None,136.342295520054,None,136.342295520054,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,12,12,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.864366499939933,136.346703999909,137.359034100082,137.342369700084,None,136.346703999909,None,136.346703999909,None,136.346703999909,None,138.209041419951,None,138.209041419951,None,138.209041419951,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,13,13,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,0.934726499952376,138.212101900019,139.228346999967,139.21187140001,None,138.212101900019,None,138.212101900019,None,138.212101900019,None,140.144892219966,None,140.144892219966,None,140.144892219966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,14,14,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.812959099886939,140.148114599986,141.158968999982,141.142304900102,None,140.148114599986,None,140.148114599986,None,140.148114599986,None,141.959255219949,None,141.959255219949,None,141.959255219949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,15,15,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.665032000048086,141.965046399971,142.975900700083,142.94227,None,141.965046399971,None,141.965046399971,None,141.965046399971,None,143.62547741998,None,143.62547741998,None,143.62547741998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,16,16,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.815253299893811,143.62855169992,144.628296100069,144.628296100069,None,143.62855169992,None,143.62855169992,None,143.62855169992,None,145.442121119983,None,145.442121119983,None,145.442121119983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-01_19h36.49.626,Main,2022.1.1,60.7918257162905
