target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.1157067000167,28.2174035700038,None,81.3663769999985,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,84.7497460999293,None,prac,2,2,1,negative,negative,j,j,1,0.964089900022373,86.7660128999269,87.7805572999641,87.7638773999643,None,86.7660128999269,None,86.7660128999269,None,86.7660128999269,None,88.7308176699327,None,88.7308176699327,None,88.7308176699327,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,1,1,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.814863699954003,88.7354136999929,89.7496716999449,89.7330124999862,None,88.7354136999929,None,88.7354136999929,None,88.7354136999929,None,90.5474335699575,None,90.5474335699575,None,90.5474335699575,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,2,2,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.748645499930717,90.5516927000135,91.5662954999134,91.5497037000023,None,90.5516927000135,None,90.5516927000135,None,90.5516927000135,None,92.2974070699886,None,92.2974070699886,None,92.2974070699886,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.598045599996112,92.3011492999503,93.3163555999054,93.299640799989,None,92.3011492999503,None,92.3011492999503,None,92.3011492999503,None,93.8970545699587,None,93.8970545699587,None,93.8970545699587,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,4,4,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.655236200080253,93.9031201999169,94.9163021999411,94.8829945999896,None,93.9031201999169,None,93.9031201999169,None,93.9031201999169,None,95.5495669699041,None,95.5495669699041,None,95.5495669699041,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,5,5,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.708637299947441,95.5564559999621,96.5636382999364,96.5469723999267,None,95.5564559999621,None,95.5564559999621,None,95.5564559999621,None,97.2635630699107,None,97.2635630699107,None,97.2635630699107,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,6,6,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.615450900048018,97.2636069,98.263676899951,98.263676899951,None,97.2636069,None,97.2636069,None,97.2636069,None,98.8802547699772,None,98.8802547699772,None,98.8802547699772,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.518187100067735,98.8831843999214,99.8827624999685,99.8661722999532,None,98.8831843999214,None,98.8831843999214,None,98.8831843999214,None,100.399629070004,None,100.399629070004,None,100.399629070004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.748324300046079,100.403269700008,101.416244599968,101.399612399982,None,100.403269700008,None,100.403269700008,None,100.403269700008,None,102.149306969997,None,102.149306969997,None,102.149306969997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-23_17h00.45.933,Main,2022.1.1,60.000059986547
