target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.039814815,-0.4148148,0,0,0,1.01761605066713,None,28.2975558900042,None,78.550811699999,None,78.550811699999,None,-0.11296296,-0.08611111,0,0,0,0.0133918899809942,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,0,0,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,86.3814839000115,None,prac,1,1,2,negative,positive,j,j,1,1.83967780001694,88.4112928000104,89.4301823000133,89.3891110999975,None,88.4112928000104,None,88.4112928000104,None,88.4112928000104,None,91.2422016999917,None,91.2422016999917,None,91.2422016999917,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,1,1,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.834112000011373,92.2553622999985,93.2798696999962,93.2347876999993,None,92.2553622999985,None,92.2553622999985,None,92.2553622999985,None,94.076479090011,None,94.076479090011,None,94.076479090011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,2,2,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.761563100008061,94.0917724000174,95.1138766999939,95.0696777999983,None,94.0917724000174,None,94.0917724000174,None,94.0917724000174,None,95.8403657900169,None,95.8403657900169,None,95.8403657900169,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.743511799984844,95.856627000001,96.8706568000198,96.8347566000011,None,95.856627000001,None,95.856627000001,None,95.856627000001,None,97.5868004899938,None,97.5868004899938,None,97.5868004899938,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.819619199988665,97.6040508000006,98.6202639999974,98.5829474000202,None,97.6040508000006,None,97.6040508000006,None,97.6040508000006,None,99.4080332900165,None,99.4080332900165,None,99.4080332900165,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,5,5,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.849751299974741,99.4238953000167,100.435654700006,100.400408400019,None,99.4238953000167,None,99.4238953000167,None,99.4238953000167,None,101.25869929,None,101.25869929,None,101.25869929,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,6,6,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.939974500011886,101.278399500006,102.297125800018,102.254283300019,None,101.278399500006,None,101.278399500006,None,101.278399500006,None,103.204266989994,None,103.204266989994,None,103.204266989994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,7,7,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.688613600010285,103.218756599992,104.23233280002,104.214124399994,None,103.218756599992,None,103.218756599992,None,103.218756599992,None,104.893953789998,None,104.893953789998,None,104.893953789998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.673059200023999,104.909512700018,105.930130799999,105.887695000012,None,104.909512700018,None,104.909512700018,None,104.909512700018,None,106.570803790016,None,106.570803790016,None,106.570803790016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.8784826092123
