target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,51.2379690001253,28.8797696900554,None,80.1453541000374,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,0,0,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,84.7621469001751,None,prac,2,2,2,neutral,positive,l,l,1,1.71686689998023,86.793526600115,87.7928081999999,87.7928081999999,None,86.793526600115,None,86.793526600115,None,86.793526600115,None,89.5142696001567,None,89.5142696001567,None,89.5142696001567,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,1,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,k,0,1.20064709987491,90.5284112000372,91.5285698000807,91.5119681002107,None,90.5284112000372,None,90.5284112000372,None,90.5284112000372,None,92.7264158001635,None,92.7264158001635,None,92.7264158001635,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,2,2,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,1.08454829989932,93.7274229000323,94.7285343001131,94.7119079001714,None,93.7274229000323,None,93.7274229000323,None,93.7274229000323,None,95.8096684901509,None,95.8096684901509,None,95.8096684901509,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,3,3,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.898080700077116,95.8154657999985,96.825988400029,96.809330200078,None,95.8154657999985,None,95.8154657999985,None,95.8154657999985,None,97.709222390037,None,97.709222390037,None,97.709222390037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,4,4,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.984752099961042,97.7092558001168,98.7093426000793,98.7093426000793,None,97.7092558001168,None,97.7092558001168,None,97.7092558001168,None,99.6952520901803,None,99.6952520901803,None,99.6952520901803,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.729730699909851,99.6985979999881,100.711818700191,100.695202700095,None,99.6985979999881,None,99.6985979999881,None,99.6985979999881,None,101.426224890118,None,101.426224890118,None,101.426224890118,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,6,6,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,0.817304000025615,101.432151100133,102.445063200081,102.428432600107,None,101.432151100133,None,101.432151100133,None,101.432151100133,None,103.244920790149,None,103.244920790149,None,103.244920790149,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,7,7,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,j,j,1,0.783094699960202,103.24779370008,104.261613200186,104.245008700062,None,103.24779370008,None,103.24779370008,None,103.24779370008,None,105.028204190033,None,105.028204190033,None,105.028204190033,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.714712599990889,105.032586800167,106.044945000205,106.028358200099,None,105.032586800167,None,105.032586800167,None,105.032586800167,None,106.744856990129,None,106.744856990129,None,106.744856990129,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,402,2023-06-05_10h35.59.876,Main,2022.1.1,60.9981865264385
