target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.34351853,-0.39722222,0,0,0,1.00329432998751,None,19.9541406299994,None,70.2672057999998,None,70.2672057999998,None,-0.11203704,-0.08611111,0,0,0,0.0125589299996136,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,0,0,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,74.4137339999997,None,prac,2,2,2,neutral,positive,j,j,1,2.11367840000003,76.4699038999997,77.4807615999998,77.4604165000001,None,76.4699038999997,None,76.4699038999997,None,76.4699038999997,None,79.5720740999996,None,79.5720740999996,None,79.5720740999996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,1.35911320000014,80.6074475999994,81.6267662,81.5894556000003,None,80.6074475999994,None,80.6074475999994,None,80.6074475999994,None,82.9322874299995,None,82.9322874299995,None,82.9322874299995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,2,2,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,1.22476050000023,82.9757266999995,83.9901002999995,83.9541147,None,82.9757266999995,None,82.9757266999995,None,82.9757266999995,None,85.1620197299998,None,85.1620197299998,None,85.1620197299998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,3,3,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.902983400000267,85.1906619000001,86.2044793999994,86.1864671000003,None,85.1906619000001,None,85.1906619000001,None,85.1906619000001,None,87.0665856300001,None,87.0665856300001,None,87.0665856300001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,4,4,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.874488700000256,87.1030653999997,88.1199195999998,88.0819726,None,87.1030653999997,None,87.1030653999997,None,87.1030653999997,None,88.9452543300003,None,88.9452543300003,None,88.9452543300003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,5,5,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.965825599999334,88.9861903000001,90.0019587999996,89.9653653999994,None,88.9861903000001,None,88.9861903000001,None,88.9861903000001,None,90.9115649300001,None,90.9115649300001,None,90.9115649300001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,6,6,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.970557599999665,90.9315108999999,91.9357909999999,91.9178913999995,None,90.9315108999999,None,90.9315108999999,None,90.9315108999999,None,92.8840069299994,None,92.8840069299994,None,92.8840069299994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,7,7,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.874827099999493,92.9266738999995,93.9387046000002,93.9020032999997,None,92.9266738999995,None,92.9266738999995,None,92.9266738999995,None,94.7611090299996,None,94.7611090299996,None,94.7611090299996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.922805100000005,94.7916489999998,95.8106989999997,95.7916077999998,None,94.7916489999998,None,94.7916489999998,None,94.7916489999998,None,96.6859781299999,None,96.6859781299999,None,96.6859781299999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,227,22,Female,2022-05-31_14h13.44.916,Main,2022.1.1,60.0353968700089
