target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.121296294,-0.29907408,0,0,0,1.02242653176654,None,29.2041341299831,None,78.2392574999831,None,78.2392574999831,None,-0.096296296,-0.08888889,0,0,0,0.0129935300210491,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,0,0,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,88.6412807999877,None,prac,2,2,2,neutral,positive,l,l,1,1.38415560004069,90.6711387999821,91.6771344000008,91.6424162000185,None,90.6711387999821,None,90.6711387999821,None,90.6711387999821,None,93.0246828299773,None,93.0246828299773,None,93.0246828299773,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,1,1,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,negative,j,k,0,1.46263810002711,93.0445354999974,94.0588100000168,94.0175183999818,None,93.0445354999974,None,93.0445354999974,None,93.0445354999974,None,95.5124526,None,95.5124526,None,95.5124526,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,2,2,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.893266199971549,96.5303799000103,97.5441428999766,97.5234644999728,None,96.5303799000103,None,96.5303799000103,None,96.5303799000103,None,98.4076609300159,None,98.4076609300159,None,98.4076609300159,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,3,3,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.777997600031085,98.4273164999904,99.4439513999969,99.4054846999934,None,98.4273164999904,None,98.4273164999904,None,98.4273164999904,None,100.191293529997,None,100.191293529997,None,100.191293529997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,4,4,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.826920299965423,100.209458200028,101.21168800001,101.194303900003,None,100.209458200028,None,100.209458200028,None,100.209458200028,None,102.020622230024,None,102.020622230024,None,102.020622230024,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,5,5,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.972177700023167,102.041315699986,103.044168699998,103.027216200018,None,102.041315699986,None,102.041315699986,None,102.041315699986,None,103.994049030013,None,103.994049030013,None,103.994049030013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,6,6,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.717168300005142,104.011717099987,105.027586799988,104.988945699995,None,104.011717099987,None,104.011717099987,None,104.011717099987,None,105.713807930012,None,105.713807930012,None,105.713807930012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,7,7,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.952740599983372,105.730650099984,106.745925199997,106.710936099989,None,105.730650099984,None,105.730650099984,None,105.730650099984,None,107.67006693001,None,107.67006693001,None,107.67006693001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,8,8,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.923559999966528,107.687894099974,108.694232899987,108.677465400018,None,107.687894099974,None,107.687894099974,None,107.687894099974,None,109.59463133,None,109.59463133,None,109.59463133,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,120,30,Female,2022-05-06_15h28.57.258,Boat,2022.1.1,60.1459260295788
