target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.17037037,-0.40925926,0,0,0,1.00360834001322,None,22.77329206,None,73.2859415999997,None,73.2859415999997,None,-0.096296296,-0.062037036,0,0,0,0.0125800600003458,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,76.5496962999996,None,prac,1,1,1,neutral,negative,l,l,1,2.01031570000032,78.6065307999997,79.6091938999998,79.5895736999996,None,78.6065307999997,None,78.6065307999997,None,78.6065307999997,None,81.6069969999999,None,81.6069969999999,None,81.6069969999999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,1,1,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,1.08036039999979,82.6493466999996,83.6650884999999,83.6257896999996,None,82.6493466999996,None,82.6493466999996,None,82.6493466999996,None,84.6873165599999,None,84.6873165599999,None,84.6873165599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,2,2,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.917990700000246,84.7334867999998,85.7402431999999,85.7023574999998,None,84.7334867999998,None,84.7334867999998,None,84.7334867999998,None,86.6080083599998,None,86.6080083599998,None,86.6080083599998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,3,3,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.934437499999603,86.6479415999997,87.6612484999996,87.6420875999997,None,86.6479415999997,None,86.6479415999997,None,86.6479415999997,None,88.5470902599999,None,88.5470902599999,None,88.5470902599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,4,4,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.838578300000336,88.5819150999996,89.5874900999997,89.5671072999999,None,88.5819150999996,None,88.5819150999996,None,88.5819150999996,None,90.3867733599999,None,90.3867733599999,None,90.3867733599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.927910200000042,90.4202210999997,91.4262733999999,91.4042110999999,None,90.4202210999997,None,90.4202210999997,None,90.4202210999997,None,92.31565506,None,92.31565506,None,92.31565506,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,6,6,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,0.922586199999841,92.3511866999997,93.3643775999999,93.3425485999996,None,92.3511866999997,None,92.3511866999997,None,92.3511866999997,None,94.2413668599996,None,94.2413668599996,None,94.2413668599996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,7,7,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.738407499999994,94.2680538999998,95.2748821,95.2540363999997,None,94.2680538999998,None,94.2680538999998,None,94.2680538999998,None,95.9848161599997,None,95.9848161599997,None,95.9848161599997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,8,8,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.809568299999682,96.0063870999998,97.0252723999997,96.9843093999998,None,96.0063870999998,None,96.0063870999998,None,96.0063870999998,None,97.7960360599999,None,97.7960360599999,None,97.7960360599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.0008880131376
