target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,52.1878771999909,54.9997896599962,None,107.21581590001,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,0,0,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,110.431979000015,None,prac,1,1,1,neutral,neutral,k,k,1,1.43457699997816,112.447778100002,113.445995999995,113.429372100014,None,112.447778100002,None,112.447778100002,None,112.447778100002,None,114.879367560017,None,114.879367560017,None,114.879367560017,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,1,1,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.884059899981366,114.880093200016,115.879382200015,115.879382200015,None,114.880093200016,None,114.880093200016,None,114.880093200016,None,116.76513366001,None,116.76513366001,None,116.76513366001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.665222699986771,116.768658700021,117.781792099995,117.765174400003,None,116.768658700021,None,116.768658700021,None,116.768658700021,None,118.431776760015,None,118.431776760015,None,118.431776760015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,3,3,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.815245200006757,118.435431799997,119.448488099995,119.431851000001,None,118.435431799997,None,118.435431799997,None,118.435431799997,None,120.248352160022,None,120.248352160022,None,120.248352160022,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,1.28185070000472,120.251560900011,121.265050200018,121.248492400016,None,120.251560900011,None,120.251560900011,None,120.251560900011,None,122.531665060014,None,122.531665060014,None,122.531665060014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,5,5,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.812726699979976,122.535134900012,123.545204900001,123.522984900017,None,122.535134900012,None,122.535134900012,None,122.535134900012,None,124.345821359995,None,124.345821359995,None,124.345821359995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,6,6,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.716721599979792,124.345793900022,125.346536500001,125.346536500001,None,124.345793900022,None,124.345793900022,None,124.345793900022,None,126.062689560014,None,126.062689560014,None,126.062689560014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,7,7,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.916932299995096,126.067243900005,127.081567300018,127.064976599999,None,126.067243900005,None,126.067243900005,None,126.067243900005,None,127.981656960023,None,127.981656960023,None,127.981656960023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,8,8,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,1.19842309999513,127.984642199997,128.998208800011,128.981600700004,None,127.984642199997,None,127.984642199997,None,127.984642199997,None,130.181615960013,None,130.181615960013,None,130.181615960013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,503,2023-11-08_16h14.07.329,Main,2022.1.1,59.8482010236145
