target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,52.681910000043,72.9544524000376,None,125.667605199968,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,0,0,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,129.75336089998,None,prac,1,1,2,negative,neutral,k,k,1,1.57873730000574,131.777933800011,132.786645499989,132.770032900036,None,131.777933800011,None,131.777933800011,None,131.777933800011,None,134.362048999988,None,134.362048999988,None,134.362048999988,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,1,1,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,1.23686720000114,135.371049699956,136.384001399972,136.367322099977,None,135.371049699956,None,135.371049699956,None,135.371049699956,None,137.600601499958,None,137.600601499958,None,137.600601499958,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,2,2,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.867524600005709,137.608924400061,138.617379400064,138.600713900058,None,137.608924400061,None,137.608924400061,None,137.608924400061,None,139.469842899998,None,139.469842899998,None,139.469842899998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,3,3,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.946042000083253,139.481441300013,140.486480199965,140.469864399987,None,139.481441300013,None,139.481441300013,None,139.481441300013,None,141.417266500008,None,141.417266500008,None,141.417266500008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,4,4,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,10.9844160999637,141.428872699966,142.436448600027,142.419831400039,None,141.428872699966,None,141.428872699966,None,141.428872699966,None,153.40286729997,None,153.40286729997,None,153.40286729997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,5,5,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,1.3036363000283,154.409715199959,155.41951180005,155.402897499967,None,154.409715199959,None,154.409715199959,None,154.409715199959,None,156.702759100066,None,156.702759100066,None,156.702759100066,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,6,6,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.795807800022885,156.714716200018,157.732776900055,157.695897700032,None,156.714716200018,None,156.714716200018,None,156.714716200018,None,158.500158799987,None,158.500158799987,None,158.500158799987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,7,7,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,l,l,1,1.9657686999999,158.500251500052,159.500221300055,159.500221300055,None,158.500251500052,None,158.500251500052,None,158.500251500052,None,161.467205599998,None,161.467205599998,None,161.467205599998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,8,8,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.834888000041246,162.475123699987,163.485894000041,163.46936280001,None,162.475123699987,None,162.475123699987,None,162.475123699987,None,164.300415100006,None,164.300415100006,None,164.300415100006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,308,2023-06-12_15h30.53.120,Main,2022.1.1,59.1613756732626
