target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,12,12,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.42871029998059,106.265413799993,107.27751829999,107.261090200016,None,106.265413799993,None,106.265413799993,None,106.265413799993,None,108.692070199994,None,108.692070199994,None,108.692070199994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,13,13,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,0.782534300000407,108.69570489999,109.710999000003,109.694385400013,None,108.69570489999,None,108.69570489999,None,108.69570489999,None,110.475362200002,None,110.475362200002,None,110.475362200002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,14,14,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.697685299994191,110.48287539999,111.494289900002,111.477668800013,None,110.48287539999,None,110.48287539999,None,110.48287539999,None,112.175337600001,None,112.175337600001,None,112.175337600001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,15,15,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.814964799996233,112.179282199999,113.194101500005,113.175330900005,None,112.179282199999,None,112.179282199999,None,112.179282199999,None,113.991655099994,None,113.991655099994,None,113.991655099994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,16,16,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.748756599990884,113.991617599997,114.991605000017,114.991605000017,None,113.991617599997,None,113.991617599997,None,113.991617599997,None,115.741669300015,None,115.741669300015,None,115.741669300015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,17,17,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.715824500017334,115.747109799995,116.760758699995,116.727615700016,None,115.747109799995,None,115.747109799995,None,115.747109799995,None,117.458617300002,None,117.458617300002,None,117.458617300002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,0,18,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.617548700014595,117.461962100002,118.477510199999,118.460813100013,None,117.461962100002,None,117.461962100002,None,117.461962100002,None,119.077423300015,None,119.077423300015,None,119.077423300015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,1,19,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.762940499989782,119.080815299996,120.094092000014,120.077576400014,None,119.080815299996,None,119.080815299996,None,119.080815299996,None,120.841900200004,None,120.841900200004,None,120.841900200004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,2,20,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.564559299993562,120.848632700014,121.860813100007,121.844193700003,None,120.848632700014,None,120.848632700014,None,120.848632700014,None,122.408518300016,None,122.408518300016,None,122.408518300016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,3,21,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.698195300006773,122.412077000015,123.427321800002,123.410707400006,None,122.412077000015,None,122.412077000015,None,122.412077000015,None,124.108142200016,None,124.108142200016,None,124.108142200016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,4,22,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.698656699998537,124.114289199992,125.124735199992,125.108062899992,None,124.114289199992,None,124.114289199992,None,124.114289199992,None,125.808132800015,None,125.808132800015,None,125.808132800015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,5,23,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,0.751472300005844,125.808056400012,126.808143100003,126.808143100003,None,125.808056400012,None,125.808056400012,None,125.808056400012,None,127.560552899991,None,127.560552899991,None,127.560552899991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,6,24,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.548401899985038,127.563701300009,128.577230099996,128.560637799994,None,127.563701300009,None,127.563701300009,None,127.563701300009,None,129.110540900004,None,129.110540900004,None,129.110540900004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,7,25,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.663018499995815,129.113512600015,130.127352500014,130.110638500017,None,129.113512600015,None,129.113512600015,None,129.113512600015,None,130.775007899999,None,130.775007899999,None,130.775007899999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,8,26,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.600867800007109,130.778184199997,131.7772406,131.7772406,None,130.778184199997,None,130.778184199997,None,130.778184199997,None,132.377158499995,None,132.377158499995,None,132.377158499995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,9,27,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.696447400026955,132.380099200003,133.393813900009,133.377263100003,None,132.380099200003,None,132.380099200003,None,132.380099200003,None,134.074960500005,None,134.074960500005,None,134.074960500005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,10,28,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.681772799987812,134.078221800009,135.091179400013,135.074536300002,None,134.078221800009,None,134.078221800009,None,134.078221800009,None,135.757852800019,None,135.757852800019,None,135.757852800019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,11,29,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.732103999995161,135.757894500013,136.757896900002,136.757896900002,None,135.757894500013,None,135.757894500013,None,135.757894500013,None,137.491249200018,None,137.491249200018,None,137.491249200018,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,12,30,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.665961400023662,137.494488099997,138.49379790001,138.477133100008,None,137.494488099997,None,137.494488099997,None,137.494488099997,None,139.158478400004,None,139.158478400004,None,139.158478400004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,13,31,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.698328900005436,139.164865900006,140.177003899997,140.160388799995,None,139.164865900006,None,139.164865900006,None,139.164865900006,None,140.858165400018,None,140.858165400018,None,140.858165400018,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,14,32,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.700136400002521,140.864189400017,141.876954100007,141.860378600017,None,140.864189400017,None,140.864189400017,None,140.864189400017,None,142.560333600009,None,142.560333600009,None,142.560333600009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,15,33,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.862935999990441,142.564719599992,143.576981899998,143.560296800017,None,142.564719599992,None,142.564719599992,None,142.564719599992,None,144.42476170001,None,144.42476170001,None,144.42476170001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,16,34,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.665058800019324,144.427797500015,145.440015500004,145.423917600012,None,144.427797500015,None,144.427797500015,None,144.427797500015,None,146.091007899991,None,146.091007899991,None,146.091007899991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,17,35,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.699873199977446,146.090989699995,147.091023599991,147.091023599991,None,146.090989699995,None,146.090989699995,None,146.090989699995,None,147.791066600013,None,147.791066600013,None,147.791066600013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,147.791082200012,None,None,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,0.062962964,-0.25185186,1,0,0,0.0100124000164215,None,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,12,,NaN,NaN,,NaN,,154.810043100006,None,main,2,2,2,neutral,negative,l,l,1,1.00081900000805,156.824530600017,157.826831000013,157.826831000013,None,156.824530600017,None,156.824530600017,None,156.824530600017,None,158.826880200012,None,158.826880200012,None,158.826880200012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.677909499994712,158.831403499993,159.843293999991,159.826699600002,None,158.831403499993,None,158.831403499993,None,158.831403499993,None,160.50747330001,None,160.50747330001,None,160.50747330001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,8,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.76520939997863,160.511254600016,161.526610600005,161.510038700013,None,160.511254600016,None,160.511254600016,None,160.511254600016,None,162.27443980001,None,162.27443980001,None,162.27443980001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,7,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.53170809999574,162.27810950001,163.293242699991,163.276653600013,None,162.27810950001,None,162.27810950001,None,162.27810950001,None,163.807712800018,None,163.807712800018,None,163.807712800018,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,17,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.681893999979366,163.811133500014,164.826496099995,164.80990600001,None,163.811133500014,None,163.811133500014,None,163.811133500014,None,165.490977500015,None,165.490977500015,None,165.490977500015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,10,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.531404200010002,165.494428200007,166.507235500001,166.490570199996,None,165.494428200007,None,165.494428200007,None,165.494428200007,None,167.02392390001,None,167.02392390001,None,167.02392390001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.665155700000469,167.024034400005,168.023987799999,168.023987799999,None,167.024034400005,None,167.024034400005,None,167.024034400005,None,168.690642000004,None,168.690642000004,None,168.690642000004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,11,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,0.582035100000212,168.694078900007,169.693210099998,169.693210099998,None,168.694078900007,None,168.694078900007,None,168.694078900007,None,170.274309400006,None,170.274309400006,None,170.274309400006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,0,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,0.614993700000923,170.278187100019,171.2931713,171.276529800001,None,170.278187100019,None,170.278187100019,None,170.278187100019,None,171.890894100015,None,171.890894100015,None,171.890894100015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,5,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,positive,j,j,1,0.681539699988207,171.894557399995,172.909689499997,172.893091000005,None,171.894557399995,None,171.894557399995,None,171.894557399995,None,173.574225499996,None,173.574225499996,None,173.574225499996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,16,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,0.765188699995633,173.577341600001,174.576452800015,174.576452800015,None,173.577341600001,None,173.577341600001,None,173.577341600001,None,175.340815100007,None,175.340815100007,None,175.340815100007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-18_13h55.14.723,Main,2022.1.1,59.8169481775438
