target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,69.0482030001003,28.2201295800274,None,97.2854558001272,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
,,NaN,,,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,1.83444990008138,102.282819880196,None,104.135168700013,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,0,0,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,107.235297500156,None,prac,1,1,2,neutral,neutral,k,k,1,1.21370710013434,109.251422700007,110.266043600161,110.249364800053,None,109.251422700007,None,109.251422700007,None,109.251422700007,None,111.466021080059,None,111.466021080059,None,111.466021080059,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,1,1,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.903718699933961,111.472959300037,112.485267800046,112.468598100124,None,111.472959300037,None,111.472959300037,None,111.472959300037,None,113.36844038011,None,113.36844038011,None,113.36844038011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,2,2,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,1.12928100000136,113.375959000085,114.385107400129,114.368533300003,None,113.375959000085,None,113.375959000085,None,113.375959000085,None,115.501752780075,None,115.501752780075,None,115.501752780075,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,3,3,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.916522199986503,115.50486440002,116.518477200065,116.501791900024,None,115.50486440002,None,115.50486440002,None,115.50486440002,None,117.418550580065,None,117.418550580065,None,117.418550580065,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,4,4,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.878370500169694,117.423000900075,118.432941500098,118.416888399981,None,117.423000900075,None,117.423000900075,None,117.423000900075,None,119.299096080032,None,119.299096080032,None,119.299096080032,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,5,5,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.798693699995056,119.299351599999,120.299180000089,120.299180000089,None,119.299351599999,None,119.299351599999,None,119.299351599999,None,121.099160880106,None,121.099160880106,None,121.099160880106,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,6,6,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,0.715488299960271,121.105785700027,122.118471000111,122.085085600149,None,121.105785700027,None,121.105785700027,None,121.105785700027,None,122.815777880163,None,122.815777880163,None,122.815777880163,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,7,7,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.749187299981713,122.822858200176,123.83286890015,123.818392000161,None,122.822858200176,None,122.822858200176,None,122.822858200176,None,124.566091079987,None,124.566091079987,None,124.566091079987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,303,2023-06-01_13h35.29.586,Main,2022.1.1,60.0402630413728
