target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,25.8234807999688,30.7017003000074,None,56.5510452000308,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,0,0,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,60.1845294000232,None,prac,2,2,2,negative,positive,l,l,1,1.41928549995646,62.212974300026,63.2152224000311,63.1985062999884,None,62.212974300026,None,62.212974300026,None,62.212974300026,None,64.6322938000376,None,64.6322938000376,None,64.6322938000376,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,1,1,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.99795589997666,64.6390179000446,65.6509444999974,65.6343730000081,None,64.6390179000446,None,64.6390179000446,None,64.6390179000446,None,66.6321699000255,None,66.6321699000255,None,66.6321699000255,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,2,2,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.798718300007749,66.637906900025,67.65090160002,67.634288900008,None,66.637906900025,None,66.637906900025,None,66.637906900025,None,68.4320679999946,None,68.4320679999946,None,68.4320679999946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,3,3,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,0.834213100024499,68.4387785000145,69.4509969000355,69.4343795999885,None,68.4387785000145,None,68.4387785000145,None,68.4387785000145,None,70.267612900032,None,70.267612900032,None,70.267612900032,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,4,4,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.779062399989925,70.2707859000075,71.2812735000043,71.2639835000155,None,70.2707859000075,None,70.2707859000075,None,70.2707859000075,None,72.048302900017,None,72.048302900017,None,72.048302900017,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,5,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.783359499997459,72.0650509000407,73.0650404000189,73.0483273999998,None,72.0650509000407,None,72.0650509000407,None,72.0650509000407,None,73.8316978999937,None,73.8316978999937,None,73.8316978999937,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,6,6,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.715755100012757,73.8347033000318,74.8483514999971,74.8316813000129,None,73.8347033000318,None,73.8347033000318,None,73.8347033000318,None,75.5483272000274,None,75.5483272000274,None,75.5483272000274,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,7,7,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.89672200003406,75.5529464000138,76.5675344000338,76.5509266000008,None,75.5529464000138,None,75.5529464000138,None,75.5529464000138,None,77.4482685000112,None,77.4482685000112,None,77.4482685000112,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,8,8,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.732230699970387,77.4511147000012,78.4508156999946,78.4342034000438,None,77.4511147000012,None,77.4511147000012,None,77.4511147000012,None,79.1816846000438,None,79.1816846000438,None,79.1816846000438,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,602,2023-11-22_13h57.34.155,Main,2022.1.1,60.9142868886548
