target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,9,9,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,,0,0.847933300072327,107.606230000034,108.607849099906,108.591310200049,None,107.606230000034,None,107.606230000034,None,107.606230000034,None,109.442189600086,None,109.442189600086,None,109.442189600086,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,10,10,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.6228928999044,110.4422067001,111.444662000053,111.428072500043,None,110.4422067001,None,110.4422067001,None,110.4422067001,None,112.061199349933,None,112.061199349933,None,112.061199349933,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,11,11,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.648504700046033,112.066637299955,113.077899100026,113.061320299981,None,112.066637299955,None,112.066637299955,None,112.066637299955,None,113.711130649899,None,113.711130649899,None,113.711130649899,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,12,12,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.598556200042367,113.721859399928,114.727849300019,114.711276700022,None,113.721859399928,None,113.721859399928,None,113.721859399928,None,115.311087649898,None,115.311087649898,None,115.311087649898,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,13,13,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,l,l,1,0.863666499964893,115.313828600105,116.327909799991,116.311310699908,None,115.313828600105,None,115.313828600105,None,115.313828600105,None,117.175674650003,None,117.175674650003,None,117.175674650003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,14,14,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.582351500168443,117.181505500106,118.194483800093,118.177865799982,None,117.181505500106,None,117.181505500106,None,117.181505500106,None,118.759251949959,None,118.759251949959,None,118.759251949959,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,15,15,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.664544699946418,118.768653499894,119.775292099919,119.758926599985,None,118.768653499894,None,118.768653499894,None,118.768653499894,None,120.425209849956,None,120.425209849956,None,120.425209849956,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,16,16,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.616397900041193,120.425253199879,121.425334600033,121.425334600033,None,120.425253199879,None,120.425253199879,None,120.425253199879,None,122.041940850089,None,122.041940850089,None,122.041940850089,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,17,17,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.683147799922153,122.058683200041,123.061087399954,123.04448339995,None,122.058683200041,None,122.058683200041,None,122.058683200041,None,123.727693749941,None,123.727693749941,None,123.727693749941,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,0,18,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.547000699909404,123.731936499942,124.744391799904,124.72778429999,None,123.731936499942,None,123.731936499942,None,123.731936499942,None,125.275594449951,None,125.275594449951,None,125.275594449951,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,1,19,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.667242700001225,125.281306700082,126.294365199981,126.27776369988,None,125.281306700082,None,125.281306700082,None,125.281306700082,None,126.944273149944,None,126.944273149944,None,126.944273149944,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,2,20,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.598752399906516,126.948217599886,127.960983800003,127.944381000008,None,126.948217599886,None,126.948217599886,None,126.948217599886,None,128.544237149996,None,128.544237149996,None,128.544237149996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,3,21,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,l,l,1,0.630421200068668,128.546977699967,129.558633100009,129.541975300061,None,128.546977699967,None,128.546977699967,None,128.546977699967,None,130.174959449912,None,130.174959449912,None,130.174959449912,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,4,22,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.60118839982897,130.191809500102,131.192079100059,131.175168599933,None,130.191809500102,None,130.191809500102,None,130.191809500102,None,131.777711349889,None,131.777711349889,None,131.777711349889,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,5,23,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.599795999936759,131.790914800018,132.794374099933,132.777610999998,None,131.790914800018,None,131.790914800018,None,131.790914800018,None,133.378430449986,None,133.378430449986,None,133.378430449986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,6,24,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,1.06325119989924,133.382656400092,134.39417980006,134.37768470007,None,133.382656400092,None,133.382656400092,None,133.382656400092,None,135.444060450071,None,135.444060450071,None,135.444060450071,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,7,25,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.632422800175846,135.446757999947,136.460807200056,136.444210899994,None,135.446757999947,None,135.446757999947,None,135.446757999947,None,137.077484550071,None,137.077484550071,None,137.077484550071,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,8,26,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.629165800055489,137.080547899939,138.094122000039,138.077510500094,None,137.080547899939,None,137.080547899939,None,137.080547899939,None,138.70823384996,None,138.70823384996,None,138.70823384996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,9,27,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.615667400183156,138.712541500106,139.724886999931,139.708512000041,None,138.712541500106,None,138.712541500106,None,138.712541500106,None,140.325003150036,None,140.325003150036,None,140.325003150036,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,10,28,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.61548429983668,140.324898899999,141.324938100064,141.324938100064,None,140.324898899999,None,140.324898899999,None,140.324898899999,None,141.941874449956,None,141.941874449956,None,141.941874449956,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,11,29,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.5641911001876,141.94845720008,142.960661599878,142.94408809999,None,141.94845720008,None,141.94845720008,None,141.94845720008,None,143.508149450063,None,143.508149450063,None,143.508149450063,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,12,30,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.484464999986812,143.511286200024,144.510640399996,144.494026500033,None,143.511286200024,None,143.511286200024,None,143.511286200024,None,144.994026850094,None,144.994026850094,None,144.994026850094,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,13,31,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.798786599887535,144.996846399968,146.010612000013,145.994004100095,None,144.996846399968,None,144.996846399968,None,144.996846399968,None,146.793834450073,None,146.793834450073,None,146.793834450073,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,14,32,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.662966900039464,146.796791800065,147.810571599985,147.793974800035,None,146.796791800065,None,146.796791800065,None,146.796791800065,None,148.458031349932,None,148.458031349932,None,148.458031349932,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,15,33,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.531846099998802,148.46163200005,149.474657000042,149.45799549995,None,148.46163200005,None,148.46163200005,None,148.46163200005,None,149.991263650008,None,149.991263650008,None,149.991263650008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,16,34,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.765582900028676,149.991352000041,150.991564200027,150.991564200027,None,149.991352000041,None,149.991352000041,None,149.991352000041,None,151.757975449902,None,151.757975449902,None,151.757975449902,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,17,35,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,0.834573899861425,151.758055600105,152.758058199892,152.758058199892,None,151.758055600105,None,151.758055600105,None,151.758055600105,None,153.593875449966,None,153.593875449966,None,153.593875449966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,153.593828999903,None,None,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,-0.19074073,-0.3037037,0,0,1,0.0110653499141335,None,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,5,,NaN,NaN,,NaN,,162.960480599897,None,main,2,2,1,negative,positive,j,j,1,0.795184900052845,164.964222700102,165.976945699891,165.960279799998,None,164.964222700102,None,164.964222700102,None,164.964222700102,None,166.757675750065,None,166.757675750065,None,166.757675750065,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,2,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,0.567467899993062,166.764858799987,167.776842399966,167.760234799935,None,166.764858799987,None,166.764858799987,None,166.764858799987,None,168.328056649887,None,168.328056649887,None,168.328056649887,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,7,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.564090900123119,168.331985200057,169.343448699918,169.326866300078,None,168.331985200057,None,168.331985200057,None,168.331985200057,None,169.893497449928,None,169.893497449928,None,169.893497449928,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,0,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,l,l,1,0.878838799893856,169.896980399964,170.907591300085,170.89091810002,None,169.896980399964,None,169.896980399964,None,169.896980399964,None,171.774149350007,None,171.774149350007,None,171.774149350007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,4,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,neutral,k,k,1,0.598867499968037,171.774280299898,172.774245100096,172.774245100096,None,171.774280299898,None,171.774280299898,None,171.774280299898,None,173.374182650005,None,173.374182650005,None,173.374182650005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,14,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,0.532419300172478,173.377768700011,174.393419200089,174.376767300069,None,173.377768700011,None,173.377768700011,None,173.377768700011,None,174.908261150005,None,174.908261150005,None,174.908261150005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.599720099940896,174.926711299922,175.926668399945,175.910098999972,None,174.926711299922,None,174.926711299922,None,174.926711299922,None,176.509168350021,None,176.509168350021,None,176.509168350021,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,6,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,0.699247600045055,176.514587800018,177.526601499878,177.510026199976,None,176.514587800018,None,176.514587800018,None,176.514587800018,None,178.209993250086,None,178.209993250086,None,178.209993250086,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,15,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,0.547342899953946,178.215239299927,179.226582099916,179.210016400088,None,178.215239299927,None,178.215239299927,None,178.215239299927,None,179.759824850014,None,179.759824850014,None,179.759824850014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,11,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,0.745647100033239,179.763811100041,180.776599900099,180.759965999983,None,179.763811100041,None,179.763811100041,None,179.763811100041,None,181.507283949875,None,181.507283949875,None,181.507283949875,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,8,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,,0,1.03719770000316,181.507350800093,182.507359900046,182.507359900046,None,181.507350800093,None,181.507350800093,None,181.507350800093,None,183.541393900057,None,183.541393900057,None,183.541393900057,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,10,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.536745099816471,184.54201059998,185.543143799994,185.526530399919,None,184.54201059998,None,184.54201059998,None,184.54201059998,None,186.07649414998,None,186.07649414998,None,186.07649414998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,405,2023-07-07_15h28.54.180,Main,2022.1.1,59.9806621989825
