target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.1616613001097,22.3664568499429,None,75.5487659000792,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,0,0,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,79.381949499948,None,prac,2,2,2,positive,negative,j,j,1,1.49734940007329,81.3984658000991,82.4151407999452,82.3986834001262,None,81.3984658000991,None,81.3984658000991,None,81.3984658000991,None,83.8962709500687,None,83.8962709500687,None,83.8962709500687,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,l,0,1.83234449988231,83.9002886000089,84.9151272000745,84.898600100074,None,83.9002886000089,None,83.9002886000089,None,83.9002886000089,None,86.7325108000077,None,86.7325108000077,None,86.7325108000077,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,2,2,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.884450800018385,87.7299619000405,88.7317904001102,88.7150302999653,None,87.7299619000405,None,87.7299619000405,None,87.7299619000405,None,89.6125011499738,None,89.6125011499738,None,89.6125011499738,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,3,3,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.865003200015053,89.61599630001,90.6292153000832,90.6125448001549,None,89.61599630001,None,89.61599630001,None,89.61599630001,None,91.4791203499539,None,91.4791203499539,None,91.4791203499539,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.51525710010901,91.480403700145,92.4958830000833,92.4791860999539,None,91.480403700145,None,91.480403700145,None,91.480403700145,None,93.9958846000955,None,93.9958846000955,None,93.9958846000955,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,5,5,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,l,0,1.31776229990646,94.9969808000606,95.9982964999508,95.9816616000608,None,94.9969808000606,None,94.9969808000606,None,94.9969808000606,None,97.3127745001111,None,97.3127745001111,None,97.3127745001111,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,6,6,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.12039040005766,98.3131979000755,99.315016400069,99.2983169001527,None,98.3131979000755,None,98.3131979000755,None,98.3131979000755,None,100.431385050039,None,100.431385050039,None,100.431385050039,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,7,7,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,1.76250929990783,100.436161500169,101.448292300105,101.431555700023,None,100.436161500169,None,100.436161500169,None,100.436161500169,None,103.195585299982,None,103.195585299982,None,103.195585299982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,8,8,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.971255300100893,104.195601999993,105.195631399984,105.178969900124,None,104.195601999993,None,104.195601999993,None,104.195601999993,None,106.162571249972,None,106.162571249972,None,106.162571249972,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-06-05_17h26.28.144,Main,2022.1.1,60.9138045388545
