target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,70.3754034000449,19.7604661800899,None,90.1588549001608,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,94.1398248001933,None,prac,2,2,1,neutral,negative,l,k,0,3.44104700000025,96.1515556999948,97.1589314001612,97.125634000171,None,96.1515556999948,None,96.1515556999948,None,96.1515556999948,None,100.595486200182,None,100.595486200182,None,100.595486200182,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,1,1,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,1.31764489994384,101.607529900037,102.608804100193,102.592216100078,None,101.607529900037,None,101.607529900037,None,101.607529900037,None,103.922817080095,None,103.922817080095,None,103.922817080095,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,2,2,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,1.24864949984476,103.92289370019,104.922904000152,104.922904000152,None,103.92289370019,None,103.92289370019,None,103.92289370019,None,106.172870380152,None,106.172870380152,None,106.172870380152,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,3,3,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,k,0,0.9507401001174,106.176850400167,107.19203250017,107.175415500067,None,106.176850400167,None,106.176850400167,None,106.176850400167,None,108.125302500091,None,108.125302500091,None,108.125302500091,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,1.18689220002852,109.123160900082,110.125242399983,110.108695500065,None,109.123160900082,None,109.123160900082,None,109.123160900082,None,111.308522480121,None,111.308522480121,None,111.308522480121,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,5,5,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,1.08169969986193,111.311635200167,112.32520540012,112.308590200031,None,111.311635200167,None,111.311635200167,None,111.311635200167,None,113.391783480113,None,113.391783480113,None,113.391783480113,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,6,6,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.779987199930474,113.394622300053,114.405994900037,114.389334200183,None,113.394622300053,None,113.394622300053,None,113.394622300053,None,115.172617080202,None,115.172617080202,None,115.172617080202,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,7,7,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.832760599907488,115.172652499983,116.172723600175,116.172723600175,None,115.172652499983,None,115.172652499983,None,115.172652499983,None,117.006148480158,None,117.006148480158,None,117.006148480158,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,8,8,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.799961299868301,117.013096600072,118.025167400017,118.008573099971,None,117.013096600072,None,117.013096600072,None,117.013096600072,None,118.808452780172,None,118.808452780172,None,118.808452780172,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,9,9,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,1.12968190014362,118.811418800149,119.825086900033,119.808462399989,None,118.811418800149,None,118.811418800149,None,118.811418800149,None,120.93960728012,None,120.93960728012,None,120.93960728012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,10,10,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.80140469991602,120.945688900072,121.95839829999,121.925134200137,None,120.945688900072,None,120.945688900072,None,120.945688900072,None,122.741676880093,None,122.741676880093,None,122.741676880093,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,11,11,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.8124132999219,122.745312200161,123.758376799989,123.741744100116,None,122.745312200161,None,122.745312200161,None,122.745312200161,None,124.555728780152,None,124.555728780152,None,124.555728780152,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,12,12,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,0.831735400017351,124.555765700061,125.555773100117,125.555773100117,None,124.555765700061,None,124.555765700061,None,124.555765700061,None,126.38910268019,None,126.38910268019,None,126.38910268019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,13,13,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.799092399887741,126.395068800077,127.408235199982,127.374978800071,None,126.395068800077,None,126.395068800077,None,126.395068800077,None,128.189401680185,None,128.189401680185,None,128.189401680185,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,14,14,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.850795699981973,128.195446999976,129.208218500018,129.191654999973,None,128.195446999976,None,128.195446999976,None,128.195446999976,None,130.041595479986,None,130.041595479986,None,130.041595479986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,15,15,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.846237400081009,130.045469600009,131.058240100043,131.041652000044,None,130.045469600009,None,130.045469600009,None,130.045469600009,None,131.889018480014,None,131.889018480014,None,131.889018480014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,16,16,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,0.784437600057572,131.895352600142,132.908189299982,132.891612100182,None,131.895352600142,None,131.895352600142,None,131.895352600142,None,133.674828980165,None,133.674828980165,None,133.674828980165,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,401,2023-06-02_13h27.53.658,Main,2022.1.1,60.0364781343539
