target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,9,9,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.796283300034702,118.62013950001,119.630764200003,119.614094899967,None,118.62013950001,None,118.62013950001,None,118.62013950001,None,120.414295160008,None,120.414295160008,None,120.414295160008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,10,10,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.833420199982356,120.414455899969,121.414205899986,121.414205899986,None,120.414455899969,None,120.414455899969,None,120.414455899969,None,122.247543560021,None,122.247543560021,None,122.247543560021,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,11,11,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,0.91405510000186,122.253915300011,123.26665309997,123.249986200011,None,122.253915300011,None,122.253915300011,None,122.253915300011,None,124.164433360012,None,124.164433360012,None,124.164433360012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,12,12,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.816763099981472,124.170534499979,125.183307299973,125.166640200012,None,124.170534499979,None,124.170534499979,None,124.170534499979,None,125.983245159994,None,125.983245159994,None,125.983245159994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,13,13,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,j,l,0,1.4633420999744,125.987254099979,126.999787200009,126.983207900019,None,125.987254099979,None,125.987254099979,None,125.987254099979,None,128.449773599976,None,128.449773599976,None,128.449773599976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,14,14,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.15113509999355,129.44759549998,130.446800699981,130.430083499989,None,129.44759549998,None,129.44759549998,None,129.44759549998,None,131.597218659968,None,131.597218659968,None,131.597218659968,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,15,15,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,1.43310949997976,131.598554599972,132.613928999985,132.597267400008,None,131.598554599972,None,131.598554599972,None,131.598554599972,None,134.033038559981,None,134.033038559981,None,134.033038559981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,16,16,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,l,l,1,0.763426100020297,134.036088199995,135.049614699965,135.033033100015,None,134.036088199995,None,134.036088199995,None,134.036088199995,None,135.797503159993,None,135.797503159993,None,135.797503159993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,17,17,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,1.06436989997746,135.816417899972,136.816325000022,136.799743200012,None,135.816417899972,None,135.816417899972,None,135.816417899972,None,137.863854159979,None,137.863854159979,None,137.863854159979,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,0,18,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.748935299983714,137.86733410001,138.882895999996,138.86634399998,None,137.86733410001,None,137.86733410001,None,137.86733410001,None,139.61412446,None,139.61412446,None,139.61412446,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,1,19,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.698380399961025,139.619733,140.624849900021,140.602754199994,None,139.619733,None,139.619733,None,139.619733,None,141.313692359981,None,141.313692359981,None,141.313692359981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,2,20,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.765564800007269,141.313657299965,142.313719499973,142.313719499973,None,141.313657299965,None,141.313657299965,None,141.313657299965,None,143.080348459975,None,143.080348459975,None,143.080348459975,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,3,21,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.732202699990012,143.085933699971,144.099479499971,144.082830299973,None,143.085933699971,None,143.085933699971,None,143.085933699971,None,144.814001160004,None,144.814001160004,None,144.814001160004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,4,22,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.650427100015804,144.819314099965,145.832764599996,145.799531799974,None,144.819314099965,None,144.819314099965,None,144.819314099965,None,146.463980059983,None,146.463980059983,None,146.463980059983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,5,23,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.682637699996121,146.470926699985,147.482777199999,147.466100499965,None,146.470926699985,None,146.470926699985,None,146.470926699985,None,148.149388560007,None,148.149388560007,None,148.149388560007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,6,24,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,j,j,1,0.998537600040436,148.153697400005,149.166023899976,149.149419099966,None,148.153697400005,None,148.153697400005,None,148.153697400005,None,150.14940925999,None,150.14940925999,None,150.14940925999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,7,25,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,l,l,1,0.896103299979586,150.153328799992,151.163460100011,151.146788100014,None,150.153328799992,None,150.153328799992,None,150.153328799992,None,152.046797759976,None,152.046797759976,None,152.046797759976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,8,26,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,1.41577590000816,152.04679360002,153.046889299992,153.046889299992,None,152.04679360002,None,152.04679360002,None,152.04679360002,None,154.463820959994,None,154.463820959994,None,154.463820959994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,9,27,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.867706599994563,154.469198099978,155.482536699972,155.466066099994,None,154.469198099978,None,154.469198099978,None,154.469198099978,None,156.332811359985,None,156.332811359985,None,156.332811359985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,10,28,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.896331700030714,156.336559100018,157.349182399979,157.332572299987,None,156.336559100018,None,156.336559100018,None,156.336559100018,None,158.230348659999,None,158.230348659999,None,158.230348659999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,11,29,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.765601899998728,158.235532899969,159.249182800006,159.215925399971,None,158.235532899969,None,158.235532899969,None,158.235532899969,None,159.996988959989,None,159.996988959989,None,159.996988959989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,12,30,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,0.947852300014347,160.003172099998,161.015824400005,160.999242099992,None,160.003172099998,None,160.003172099998,None,160.003172099998,None,161.94658115998,None,161.94658115998,None,161.94658115998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,13,31,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,l,l,1,0.681951499951538,161.94659409998,162.946634699998,162.946634699998,None,161.94659409998,None,161.94659409998,None,161.94659409998,None,163.629945759982,None,163.629945759982,None,163.629945759982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,14,32,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,1.06577059999108,163.629898099985,164.633121299965,164.633121299965,None,163.629898099985,None,163.629898099985,None,163.629898099985,None,165.696910659986,None,165.696910659986,None,165.696910659986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,15,33,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,0.781231999979354,165.702710699989,166.715673599974,166.699075000011,None,165.702710699989,None,165.702710699989,None,165.702710699989,None,167.479896059987,None,167.479896059987,None,167.479896059987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,16,34,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,l,l,1,1.10560539999278,167.486591699999,168.499017499969,168.46574179997,None,167.486591699999,None,167.486591699999,None,167.486591699999,None,169.582566559984,None,169.582566559984,None,169.582566559984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,17,35,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,0.992396500019822,169.589264400012,170.599020399968,170.582408799964,None,169.589264400012,None,169.589264400012,None,169.589264400012,None,171.580138560006,None,171.580138560006,None,171.580138560006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,171.580171899986,None,None,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,0.39166668,-0.26203704,1,0,0,0.0112729599932209,None,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,12,,NaN,NaN,,NaN,,184.765396800009,None,main,1,1,2,neutral,negative,j,j,1,0.947414800000843,186.769070099981,187.781955200015,187.765347699984,None,186.769070099981,None,186.769070099981,None,186.769070099981,None,188.715222260013,None,188.715222260013,None,188.715222260013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,14,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,0.781388000003062,188.719465199974,189.73194540001,189.715400399989,None,188.719465199974,None,188.719465199974,None,188.719465199974,None,190.497062559967,None,190.497062559967,None,190.497062559967,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,10,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.76206059998367,190.50323229999,191.512679999985,191.49600699998,None,190.50323229999,None,190.50323229999,None,190.50323229999,None,192.262659359985,None,192.262659359985,None,192.262659359985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,0,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,j,j,1,0.865078800008632,192.262697900005,193.262675300008,193.262675300008,None,192.262697900005,None,192.262697900005,None,192.262697900005,None,194.129376260011,None,194.129376260011,None,194.129376260011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,7,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.601128399954177,194.12984259997,195.129561199981,195.129561199981,None,194.12984259997,None,194.12984259997,None,194.12984259997,None,195.73201646001,None,195.73201646001,None,195.73201646001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,2,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,l,l,1,0.765546800044831,195.735239100002,196.748540600005,196.731826299976,None,195.735239100002,None,195.735239100002,None,195.735239100002,None,197.498562959983,None,197.498562959983,None,197.498562959983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,11,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,l,l,1,0.86236829997506,197.503484699992,198.515019299986,198.498482799972,None,197.503484699992,None,197.503484699992,None,197.503484699992,None,199.362928559975,None,199.362928559975,None,199.362928559975,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,4,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,neutral,k,k,1,0.600423500000034,199.366624699964,200.381742900005,200.365148100012,None,199.366624699964,None,199.366624699964,None,199.366624699964,None,200.96504215998,None,200.96504215998,None,200.96504215998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.727988500031643,200.971139899979,201.981651199982,201.965032799984,None,200.971139899979,None,200.971139899979,None,200.971139899979,None,202.696183259977,None,202.696183259977,None,202.696183259977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,5,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,l,l,1,0.914624700031709,202.708152499981,203.712399400014,203.696166199981,None,202.708152499981,None,202.708152499981,None,202.708152499981,None,204.612406860018,None,204.612406860018,None,204.612406860018,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,1,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.28398529998958,204.612381600018,205.614985799999,205.614985799999,None,204.612381600018,None,204.612381600018,None,204.612381600018,None,206.898194959998,None,206.898194959998,None,206.898194959998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,8,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,l,l,1,0.746835600002669,206.902196699986,207.914790500014,207.898306799994,None,206.902196699986,None,206.902196699986,None,206.902196699986,None,208.646170960012,None,208.646170960012,None,208.646170960012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,504,2023-11-10_10h32.57.646,Main,2022.1.1,60.0730849121345
