target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.02962963,-0.42222223,0,0,0,1.02640730154235,None,34.0120620500878,None,84.0976186000044,None,84.0976186000044,None,-0.11574074,-0.087037034,0,0,0,0.0131501500727609,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,0,0,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,91.0156867000042,None,prac,1,1,2,positive,positive,j,j,1,2.27996209997218,93.0401237000478,94.0533153000288,94.0174590999959,None,93.0401237000478,None,93.0401237000478,None,93.0401237000478,None,96.3212683000602,None,96.3212683000602,None,96.3212683000602,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,1,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,positive,j,l,0,1.10957829991821,97.3386353000533,98.3551068000961,98.3191915000789,None,97.3386353000533,None,97.3386353000533,None,97.3386353000533,None,99.4417006000876,None,99.4417006000876,None,99.4417006000876,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,2,2,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,0.961347399977967,100.454311100068,101.468872600002,101.433646000107,None,100.454311100068,None,100.454311100068,None,100.454311100068,None,102.399241450045,None,102.399241450045,None,102.399241450045,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,3,3,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.894032999989577,102.420690200059,103.435449300101,103.396348900045,None,102.420690200059,None,102.420690200059,None,102.420690200059,None,104.29920105011,None,104.29920105011,None,104.29920105011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,4,4,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,0.657911999966018,104.320039600017,105.33531720005,105.302084000083,None,104.320039600017,None,104.320039600017,None,104.320039600017,None,105.960636450013,None,105.960636450013,None,105.960636450013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,5,5,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.820843899971806,105.98032740003,106.991280200076,106.955514400033,None,105.98032740003,None,105.98032740003,None,105.98032740003,None,107.783425950015,None,107.783425950015,None,107.783425950015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,6,6,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.773777599912137,107.803492100094,108.806381200091,108.788246000069,None,107.803492100094,None,107.803492100094,None,107.803492100094,None,109.56064175003,None,109.56064175003,None,109.56064175003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,7,7,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.731229900033213,109.580833100015,110.59699640004,110.55643300002,None,109.580833100015,None,109.580833100015,None,109.580833100015,None,111.294832350023,None,111.294832350023,None,111.294832350023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.663828999968246,111.314666800085,112.335376600036,112.296935999999,None,111.314666800085,None,111.314666800085,None,111.314666800085,None,112.96110265007,None,112.96110265007,None,112.96110265007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,123,19,Female,2022-05-09_20h15.39.694,Boat,2022.1.1,60.113241332529
