target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.14814815,-0.31666666,0,0,0,1.00545989997954,None,26.6304651000001,None,76.1602510000002,None,76.1602510000002,None,-0.11574074,-0.035185184,0,0,0,0.0118897000002107,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,0,0,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,79.2070608000004,None,prac,1,1,2,neutral,positive,l,l,1,1.54360049999968,81.2641663000004,82.2836573,82.2447963,None,81.2641663000004,None,81.2641663000004,None,81.2641663000004,None,83.7951315,None,83.7951315,None,83.7951315,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,1,1,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,1.21613840000009,84.8348201000003,85.8538197000003,85.8166764000002,None,84.8348201000003,None,84.8348201000003,None,84.8348201000003,None,87.0142527000003,None,87.0142527000003,None,87.0142527000003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,2,2,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,2.1586655000001,87.0517266000002,88.0683583,88.0303728000004,None,87.0517266000002,None,87.0517266000002,None,87.0517266000002,None,90.1842731000002,None,90.1842731000002,None,90.1842731000002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.07482149999987,91.2156998,92.2178205,92.1991297,None,91.2156998,None,91.2156998,None,91.2156998,None,93.2567241000002,None,93.2567241000002,None,93.2567241000002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,4,4,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,1.12194550000004,93.2960427000003,94.3097195,94.2710435000004,None,93.2960427000003,None,93.2960427000003,None,93.2960427000003,None,95.3795833,None,95.3795833,None,95.3795833,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,5,5,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.90423039999996,95.4248016000001,96.4383123000002,96.3997520000003,None,95.4248016000001,None,95.4248016000001,None,95.4248016000001,None,97.2882751000002,None,97.2882751000002,None,97.2882751000002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,6,6,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,0.95409010000003,97.3285142,98.3463031000001,98.3087767000002,None,97.3285142,None,97.3285142,None,97.3285142,None,99.2428574000001,None,99.2428574000001,None,99.2428574000001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.867361699999947,99.2771822,100.2852206,100.2662376,None,99.2771822,None,99.2771822,None,99.2771822,None,101.1122775,None,101.1122775,None,101.1122775,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,8,8,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.847827600000073,101.1408087,102.1564018,102.1178009,None,101.1408087,None,101.1408087,None,101.1408087,None,102.9621107,None,102.9621107,None,102.9621107,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,228,21,Female,2022-06-03_14h32.29.940,Main,2022.1.1,59.9964602088498
