target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.24166666,-0.39907408,0,0,0,1.03046203864506,None,24.1289443399583,None,77.7333967000013,None,77.7333967000013,None,-0.10555556,-0.10092592,0,0,0,0.0133457399788313,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,0,0,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,81.0498600999708,None,prac,1,1,2,neutral,positive,l,l,1,1.7592874999973,83.0760853000102,84.0931319000083,84.0462400999968,None,83.0760853000102,None,83.0760853000102,None,83.0760853000102,None,85.8342693999875,None,85.8342693999875,None,85.8342693999875,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,1,1,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,1.02576759998919,86.8545305000152,87.872217600001,87.8361339999828,None,86.8545305000152,None,86.8545305000152,None,86.8545305000152,None,88.8666874399933,None,88.8666874399933,None,88.8666874399933,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,2,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,1.17144289996941,88.8855027999962,89.8848218999919,89.8679209999973,None,88.8855027999962,None,88.8855027999962,None,88.8855027999962,None,91.0412102400151,None,91.0412102400151,None,91.0412102400151,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,3,3,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.959164499945473,91.0614748999942,92.0768872000044,92.0350986999692,None,91.0614748999942,None,91.0614748999942,None,91.0614748999942,None,93.0020729399694,None,93.0020729399694,None,93.0020729399694,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,1.3517030000221,93.0186393000185,94.0183299999917,94.0014684000053,None,93.0186393000185,None,93.0186393000185,None,93.0186393000185,None,95.3556216399593,None,95.3556216399593,None,95.3556216399593,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.937027500011027,95.3724014000036,96.3854981000186,96.3521096999757,None,95.3724014000036,None,95.3724014000036,None,95.3724014000036,None,97.2967696399719,None,97.2967696399719,None,97.2967696399719,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,6,6,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.820518699998502,97.3167955999961,98.3202137000044,98.2853262000135,None,97.3167955999961,None,97.3167955999961,None,97.3167955999961,None,99.1185575399722,None,99.1185575399722,None,99.1185575399722,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,7,7,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,4.07761440001195,99.1353664000053,100.135701799998,100.118641500012,None,99.1353664000053,None,99.1353664000053,None,99.1353664000053,None,104.204164299998,None,104.204164299998,None,104.204164299998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,1.06874680001056,105.220811899984,106.237054899975,106.201878399996,None,105.220811899984,None,105.220811899984,None,105.220811899984,None,107.276039739983,None,107.276039739983,None,107.276039739983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.9643332222456
