target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,11.8089771000668,29.106489570043,None,40.9395113000646,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,45.0228880000068,None,prac,2,2,1,neutral,negative,j,j,1,0.917677599936724,47.0464807000244,48.0536092000548,48.0202882000012,None,47.0464807000244,None,47.0464807000244,None,47.0464807000244,None,48.9536448700121,None,48.9536448700121,None,48.9536448700121,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,1,1,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.633890299941413,48.9576517000096,49.9727184000658,49.9561299000634,None,48.9576517000096,None,48.9576517000096,None,48.9576517000096,None,50.5894559700275,None,50.5894559700275,None,50.5894559700275,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.615456499974243,50.5923375000712,51.6060371000785,51.5894466000609,None,50.5923375000712,None,50.5923375000712,None,50.5923375000712,None,52.2059696700191,None,52.2059696700191,None,52.2059696700191,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,3,3,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.679606700083241,52.2090987999691,53.2226722000632,53.2060797000304,None,52.2090987999691,None,52.2090987999691,None,52.2090987999691,None,53.8869713700144,None,53.8869713700144,None,53.8869713700144,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,4,4,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,0.618093599914573,53.8937979000621,54.9060323999729,54.8893803000683,None,53.8937979000621,None,53.8937979000621,None,53.8937979000621,None,55.5060062699951,None,55.5060062699951,None,55.5060062699951,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.746036999975331,55.5094639000017,56.5254269000143,56.5036802999675,None,55.5094639000017,None,55.5094639000017,None,55.5094639000017,None,57.2534065699903,None,57.2534065699903,None,57.2534065699903,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,6,6,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.548326799995266,57.253463900066,58.2534127000254,58.2534127000254,None,57.253463900066,None,57.253463900066,None,57.253463900066,None,58.80343887005,None,58.80343887005,None,58.80343887005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,7,7,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.550037999986671,58.8076833999949,59.8225612000097,59.7892978000455,None,58.8076833999949,None,58.8076833999949,None,58.8076833999949,None,60.3543618700234,None,60.3543618700234,None,60.3543618700234,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,8,8,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,0.800169800058939,60.3601271000225,61.372463000007,61.3559421000537,None,60.3601271000225,None,60.3601271000225,None,60.3601271000225,None,62.1558783699758,None,62.1558783699758,None,62.1558783699758,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,9,9,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.633291599922813,62.1586841000244,63.1724332000595,63.1558647999773,None,62.1586841000244,None,62.1586841000244,None,62.1586841000244,None,63.7891719700303,None,63.7891719700303,None,63.7891719700303,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,10,10,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.597453499911353,63.7932673000032,64.8057889000047,64.7892099000746,None,63.7932673000032,None,63.7932673000032,None,63.7932673000032,None,65.3891545699909,None,65.3891545699909,None,65.3891545699909,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,108,2023-04-28_17h39.55.645,Main,2022.1.1,59.095088714663
