target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.6787284000311,34.1264508398715,None,87.8255071998574,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,0,0,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,91.642044399865,None,prac,2,2,2,positive,positive,l,l,1,3.16603529988788,93.6750077998731,94.6919158999808,94.6753489999101,None,93.6750077998731,None,93.6750077998731,None,93.6750077998731,None,97.8439021999948,None,97.8439021999948,None,97.8439021999948,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,1,1,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,1.1843310999684,98.8652556999587,99.8752510999329,99.8586007999256,None,98.8652556999587,None,98.8652556999587,None,98.8652556999587,None,101.039342039917,None,101.039342039917,None,101.039342039917,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,2,2,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,1.34814530005679,101.045457599917,102.058478699997,102.041857699864,None,101.045457599917,None,101.045457599917,None,101.045457599917,None,103.389164639823,None,103.389164639823,None,103.389164639823,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,3,3,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.782173600047827,103.400847999845,104.40590179991,104.389231899986,None,103.400847999845,None,103.400847999845,None,103.400847999845,None,105.172500439873,None,105.172500439873,None,105.172500439873,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,4,4,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,l,l,1,1.08463930012658,105.184314399958,106.189210399985,106.172553400043,None,105.184314399958,None,105.184314399958,None,105.184314399958,None,107.258424740005,None,107.258424740005,None,107.258424740005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,5,5,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,j,j,1,1.21493980009109,107.272374699824,108.274996299995,108.258375299862,None,107.272374699824,None,107.272374699824,None,107.272374699824,None,109.475021640025,None,109.475021640025,None,109.475021640025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,6,6,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.81200939998962,109.488218900049,110.491645599948,110.475037799915,None,109.488218900049,None,109.488218900049,None,109.488218900049,None,111.28936643987,None,111.28936643987,None,111.28936643987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,7,7,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.68522149999626,111.295713499887,112.308230599854,112.291614099871,None,111.295713499887,None,111.295713499887,None,111.295713499887,None,112.974916140037,None,112.974916140037,None,112.974916140037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,8,8,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.729258300038055,112.979565500049,113.991552599939,113.974985499866,None,112.979565500049,None,112.979565500049,None,112.979565500049,None,114.705614539981,None,114.705614539981,None,114.705614539981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,302,2023-06-01_19h20.57.992,Main,2022.1.1,60.0441925546611
