target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,54.9441155001987,37.4656217801385,None,92.4311349999625,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,0,0,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,96.4977550001349,None,prac,2,2,2,neutral,negative,j,j,1,2.89623569999821,98.5326446001418,99.5450333000626,99.5283677000552,None,98.5326446001418,None,98.5326446001418,None,98.5326446001418,None,102.431789600058,None,102.431789600058,None,102.431789600058,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,1,1,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,1.17444680002518,103.429807800101,104.430799500085,104.41423200001,None,103.429807800101,None,103.429807800101,None,103.429807800101,None,105.600925480016,None,105.600925480016,None,105.600925480016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.858078199904412,105.608819100074,106.61186970002,106.59751760005,None,105.608819100074,None,105.608819100074,None,105.608819100074,None,107.461854679976,None,107.461854679976,None,107.461854679976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,3,3,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.71501939999871,107.465483800042,108.478164199973,108.461493900046,None,107.465483800042,None,107.465483800042,None,107.465483800042,None,109.178138480056,None,109.178138480056,None,109.178138480056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.748827999923378,109.178125600098,110.178144400008,110.178144400008,None,109.178125600098,None,109.178125600098,None,109.178125600098,None,110.928147080122,None,110.928147080122,None,110.928147080122,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.932758599985391,110.930832500104,111.944791299989,111.928141100099,None,110.930832500104,None,110.930832500104,None,110.930832500104,None,112.861785979941,None,112.861785979941,None,112.861785979941,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,6,6,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,0.748027800116688,112.868099000072,113.880655599991,113.864014999941,None,112.868099000072,None,112.868099000072,None,112.868099000072,None,114.611731579993,None,114.611731579993,None,114.611731579993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,7,7,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.731913400115445,114.617639000062,115.628357599955,115.613971299957,None,114.617639000062,None,114.617639000062,None,114.617639000062,None,116.345019479981,None,116.345019479981,None,116.345019479981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,8,8,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.665242200018838,116.350357900141,117.361663300078,117.344986299984,None,116.350357900141,None,116.350357900141,None,116.350357900141,None,118.011664879974,None,118.011664879974,None,118.011664879974,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,34,2022-06-01_17h42.31.876,Main,2022.1.1,60.9722266056942
