target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,50.9213449000381,23.8278322899016,None,74.7742399999406,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,78.793457799824,None,prac,2,2,1,negative,negative,l,k,0,3.56031329999678,80.7994089999702,81.8073268998414,81.7906729998067,None,80.7994089999702,None,80.7994089999702,None,80.7994089999702,None,85.3626061999239,None,85.3626061999239,None,85.3626061999239,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,1,1,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,1.25079620000906,86.3752744998783,87.390548299998,87.3572870998178,None,86.3752744998783,None,86.3752744998783,None,86.3752744998783,None,88.6238101899391,None,88.6238101899391,None,88.6238101899391,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,2,2,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,1.09840559982695,88.6276556998491,89.6405110999476,89.6238496999722,None,88.6276556998491,None,88.6276556998491,None,88.6276556998491,None,90.7238042898709,None,90.7238042898709,None,90.7238042898709,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,3,3,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.902671199990436,90.7271044999361,91.7267438999843,91.7267438999843,None,90.7271044999361,None,90.7271044999361,None,90.7271044999361,None,92.6238025898812,None,92.6238025898812,None,92.6238025898812,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,4,4,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.961149299982935,92.6317172998097,93.6431360999122,93.6237765999977,None,92.6317172998097,None,92.6317172998097,None,92.6317172998097,None,94.5904030899284,None,94.5904030899284,None,94.5904030899284,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.882019899785519,94.5967337999027,95.607056299923,95.5931985999923,None,94.5967337999027,None,94.5967337999027,None,94.5967337999027,None,96.4737479897914,None,96.4737479897914,None,96.4737479897914,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,6,6,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.815062399953604,96.476994499797,97.4903289999347,97.4736625999212,None,96.476994499797,None,96.476994499797,None,96.476994499797,None,98.2902938899817,None,98.2902938899817,None,98.2902938899817,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,7,7,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,1.28243200015277,98.2931201998144,99.3069798999932,99.2902891999111,None,98.2931201998144,None,98.2931201998144,None,98.2931201998144,None,100.573698289855,None,100.573698289855,None,100.573698289855,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,8,8,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.33101790002547,100.577846999979,101.590292499866,101.576463499805,None,100.577846999979,None,100.577846999979,None,100.577846999979,None,102.90695998997,None,102.90695998997,None,102.90695998997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,201,2023-03-27_12h58.36.203,Main,2022.1.1,59.8724596214688
