target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.531553199995,32.4001219800033,None,85.9487385999964,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,0,0,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,88.7989536000096,None,prac,2,2,2,negative,negative,l,l,1,1.51982079999289,90.8293129000085,91.8296794000053,91.8296794000053,None,90.8293129000085,None,90.8293129000085,None,90.8293129000085,None,93.3506859000045,None,93.3506859000045,None,93.3506859000045,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,1,1,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.853549299994484,94.3646011000092,95.3654458000092,95.3487877000007,None,94.3646011000092,None,94.3646011000092,None,94.3646011000092,None,96.215517880008,None,96.215517880008,None,96.215517880008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,2,2,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.945954499999061,96.2189688000071,97.2319971999968,97.215418000007,None,96.2189688000071,None,96.2189688000071,None,96.2189688000071,None,98.1632105800003,None,98.1632105800003,None,98.1632105800003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,3,3,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.701659199999995,98.1671666000038,99.1819871000043,99.1653458000073,None,98.1671666000038,None,98.1671666000038,None,98.1671666000038,None,99.8662260800105,None,99.8662260800105,None,99.8662260800105,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.813341799992486,99.8796034999978,100.879686,100.865263800006,None,99.8796034999978,None,99.8796034999978,None,99.8796034999978,None,101.679799080003,None,101.679799080003,None,101.679799080003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,5,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.714186600001995,101.685691999999,102.698496099998,102.679681499998,None,101.685691999999,None,101.685691999999,None,101.685691999999,None,103.396395280003,None,103.396395280003,None,103.396395280003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,6,6,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,l,l,1,1.43356619999395,103.415133400005,104.429660499998,104.39632,None,103.415133400005,None,103.415133400005,None,103.415133400005,None,105.83172398,None,105.83172398,None,105.83172398,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,0.92903290000686,105.835667100007,106.848458400011,106.831883600011,None,105.835667100007,None,105.835667100007,None,105.835667100007,None,107.762901280008,None,107.762901280008,None,107.762901280008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,8,8,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.615655999994488,107.765373900009,108.7650632,108.7650632,None,107.765373900009,None,107.765373900009,None,107.765373900009,None,109.379573279998,None,109.379573279998,None,109.379573279998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,9,9,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.665278400003444,109.383349199998,110.398446000007,110.381857500004,None,109.383349199998,None,109.383349199998,None,109.383349199998,None,111.046182680008,None,111.046182680008,None,111.046182680008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,10,10,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.798329199998989,111.051802400005,112.065030800004,112.048340100009,None,111.051802400005,None,111.051802400005,None,111.051802400005,None,112.845778680005,None,112.845778680005,None,112.845778680005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,11,11,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.852459400004591,112.845875800005,113.845832999999,113.845832999999,None,112.845875800005,None,112.845875800005,None,112.845875800005,None,114.695850580005,None,114.695850580005,None,114.695850580005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,12,12,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.762171000009403,114.703311100006,115.714986799998,115.698343299999,None,114.703311100006,None,114.703311100006,None,114.703311100006,None,116.462821180007,None,116.462821180007,None,116.462821180007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,13,13,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,0.716271400000551,116.469899000003,117.481561200009,117.464993200003,None,116.469899000003,None,116.469899000003,None,116.469899000003,None,118.181688579998,None,118.181688579998,None,118.181688579998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,14,14,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.829134600004181,118.185576300006,119.198305700003,119.181653899999,None,118.185576300006,None,118.185576300006,None,118.185576300006,None,120.012853180006,None,120.012853180006,None,120.012853180006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,15,15,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.815286700002616,120.018178900005,121.031489100002,121.014903000003,None,120.018178900005,None,120.018178900005,None,120.018178900005,None,121.829354780004,None,121.829354780004,None,121.829354780004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,16,16,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.798380499996711,121.831763200011,122.845598900007,122.828932000004,None,121.831763200011,None,121.831763200011,None,121.831763200011,None,123.628951980011,None,123.628951980011,None,123.628951980011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,17,17,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.815085800000816,123.630537600009,124.645903800003,124.629037699997,None,123.630537600009,None,123.630537600009,None,123.630537600009,None,125.445927580009,None,125.445927580009,None,125.445927580009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,0,18,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.600510000003851,125.449165400001,126.464788900004,126.448174000005,None,125.449165400001,None,125.449165400001,None,125.449165400001,None,127.047998280008,None,127.047998280008,None,127.047998280008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,1,19,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.846897399998852,127.05013280001,128.064679300005,128.048047900011,None,127.05013280001,None,127.05013280001,None,127.05013280001,None,128.895878180009,None,128.895878180009,None,128.895878180009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,2,20,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.817526300001191,128.899070900006,129.898097600002,129.898097600002,None,128.899070900006,None,128.899070900006,None,128.899070900006,None,130.714576880002,None,130.714576880002,None,130.714576880002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,505,2023-11-06_16h36.51.454,Main,2022.1.1,59.8363833925434
