target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,9,9,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,l,l,1,0.68500490009319,65.1578757999232,66.173604899901,66.1568074999377,None,65.1578757999232,None,65.1578757999232,None,65.1578757999232,None,66.840370829904,None,66.840370829904,None,66.840370829904,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,10,10,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,0.695350299938582,66.8441234999336,67.8567794999108,67.8401872999966,None,66.8441234999336,None,66.8441234999336,None,66.8441234999336,None,68.5375236299471,None,68.5375236299471,None,68.5375236299471,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,11,11,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.682122199912556,68.5375608999748,69.5375584999565,69.5375584999565,None,68.5375608999748,None,68.5375608999748,None,68.5375608999748,None,70.2209150299779,None,70.2209150299779,None,70.2209150299779,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,12,12,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.633977200021036,70.2266397000058,71.240147799952,71.2234664999414,None,70.2266397000058,None,70.2266397000058,None,70.2266397000058,None,71.8545892299037,None,71.8545892299037,None,71.8545892299037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,13,13,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.613847099943087,71.8606878999854,72.8712362999795,72.8567377999425,None,71.8606878999854,None,71.8606878999854,None,71.8606878999854,None,73.4711841299315,None,73.4711841299315,None,73.4711841299315,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,14,14,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.717834900016896,73.4752295999788,74.4900449999841,74.4734314999077,None,73.4752295999788,None,73.4752295999788,None,73.4752295999788,None,75.1901523299632,None,75.1901523299632,None,75.1901523299632,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,15,15,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,0.662927400087938,75.1935372999869,76.2066062999656,76.1899839999387,None,75.1935372999869,None,75.1935372999869,None,75.1935372999869,None,76.8544702299289,None,76.8544702299289,None,76.8544702299289,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,16,16,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.715974399936385,76.8600118999602,77.873202299932,77.856607099995,None,76.8600118999602,None,76.8600118999602,None,76.8600118999602,None,78.5707575299195,None,78.5707575299195,None,78.5707575299195,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,17,17,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.680897600017488,78.5775943999179,79.5873275999911,79.5706697999267,None,78.5775943999179,None,78.5775943999179,None,78.5775943999179,None,80.2539939299342,None,80.2539939299342,None,80.2539939299342,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,0,18,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.749039500020444,80.2543439000146,81.2540578999324,81.2540578999324,None,80.2543439000146,None,80.2543439000146,None,80.2543439000146,None,82.0043589299195,None,82.0043589299195,None,82.0043589299195,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,1,19,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.597737899981439,82.0231374999275,83.0210473999614,83.0065666999435,None,82.0231374999275,None,82.0231374999275,None,82.0231374999275,None,83.6039667299367,None,83.6039667299367,None,83.6039667299367,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,2,20,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.665719200042076,83.6076754999813,84.6230435000034,84.6065239999443,None,83.6076754999813,None,83.6076754999813,None,83.6076754999813,None,85.2709104299895,None,85.2709104299895,None,85.2709104299895,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,3,21,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.733865500078537,85.2766793000046,86.289728499949,86.2732183999615,None,85.2766793000046,None,85.2766793000046,None,85.2766793000046,None,87.0063176299329,None,87.0063176299329,None,87.0063176299329,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,4,22,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.696525000035763,87.0095653999597,88.0231619999977,88.0063988999464,None,87.0095653999597,None,87.0095653999597,None,87.0095653999597,None,88.7041880299686,None,88.7041880299686,None,88.7041880299686,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,5,23,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.685247300076298,88.7096303999424,89.7204525999259,89.7037826000014,None,88.7096303999424,None,88.7096303999424,None,88.7096303999424,None,90.3871367300046,None,90.3871367300046,None,90.3871367300046,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,6,24,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,l,l,1,0.662035300047137,90.3917080999818,91.4038291999605,91.3871750999242,None,90.3917080999818,None,90.3917080999818,None,90.3917080999818,None,92.0537811299902,None,92.0537811299902,None,92.0537811299902,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,7,25,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,j,j,1,0.665415899944492,92.05425809999,93.0563967999769,93.0563967999769,None,92.05425809999,None,92.05425809999,None,92.05425809999,None,93.7208075299743,None,93.7208075299743,None,93.7208075299743,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,8,26,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.69851169991307,93.7240288999164,94.7396931999829,94.7229816999752,None,93.7240288999164,None,93.7240288999164,None,93.7240288999164,None,95.4207158299279,None,95.4207158299279,None,95.4207158299279,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,9,27,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.634299400029704,95.4266538999509,96.4395797000034,96.4229321000166,None,95.4266538999509,None,95.4266538999509,None,95.4266538999509,None,97.0560820299317,None,97.0560820299317,None,97.0560820299317,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,10,28,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,l,l,1,0.646560500026681,97.0609348999569,98.0728601999581,98.0561847999925,None,97.0609348999569,None,97.0609348999569,None,97.0609348999569,None,98.7039706299431,None,98.7039706299431,None,98.7039706299431,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,11,29,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.665336800040677,98.7098659999901,99.7228657999076,99.7061872999184,None,98.7098659999901,None,98.7098659999901,None,98.7098659999901,None,100.370617929951,None,100.370617929951,None,100.370617929951,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,12,30,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.649349799961783,100.3762078,101.386917599943,101.370277800015,None,100.3762078,None,100.3762078,None,100.3762078,None,102.020234029961,None,102.020234029961,None,102.020234029961,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,13,31,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.649961500079371,102.021838599932,103.03694609995,103.020279499935,None,102.021838599932,None,102.021838599932,None,102.021838599932,None,103.672641529923,None,103.672641529923,None,103.672641529923,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,14,32,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.696790099958889,103.675303699914,104.68947829993,104.672791699995,None,103.675303699914,None,103.675303699914,None,103.675303699914,None,105.370510229946,None,105.370510229946,None,105.370510229946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,15,33,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.550498700002208,105.376485100016,106.389392899931,106.370560099953,None,105.376485100016,None,105.376485100016,None,105.376485100016,None,106.922595129919,None,106.922595129919,None,106.922595129919,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,16,34,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.64974549994804,106.926529499935,107.939325099927,107.920532799908,None,106.926529499935,None,106.926529499935,None,106.926529499935,None,108.570244129968,None,108.570244129968,None,108.570244129968,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,17,35,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.695743799908087,108.576472699991,109.589275399921,109.572580699925,None,108.576472699991,None,108.576472699991,None,108.576472699991,None,110.27042872993,None,110.27042872993,None,110.27042872993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,110.270484599983,None,space,4.37065870000515,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,0.6611111,-0.22777778,0,0,0,0.0109036299400032,None,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,11,,NaN,NaN,,NaN,,114.672546199989,None,main,1,1,2,positive,positive,l,l,1,0.67833529994823,116.677215999924,117.689257599995,117.672526899958,None,116.677215999924,None,116.677215999924,None,116.677215999924,None,118.353302630002,None,118.353302630002,None,118.353302630002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,15,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,j,j,1,0.730787599924952,118.363395499997,119.372410199954,119.355855099973,None,118.363395499997,None,118.363395499997,None,118.363395499997,None,120.086943129997,None,120.086943129997,None,120.086943129997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,2,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,l,l,1,0.632037900038995,120.093357899925,121.105787699926,121.089110199944,None,120.093357899925,None,120.093357899925,None,120.093357899925,None,121.719768329978,None,121.719768329978,None,121.719768329978,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,7,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.648674100055359,121.721749699907,122.736512299976,122.719834599993,None,121.721749699907,None,121.721749699907,None,121.721749699907,None,123.370116829977,None,123.370116829977,None,123.370116829977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,3,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,j,j,1,0.780689500039443,123.376276699943,124.38897510001,124.372407599934,None,123.376276699943,None,123.376276699943,None,123.376276699943,None,125.153501929936,None,125.153501929936,None,125.153501929936,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,16,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.713893199921586,125.160040699993,126.170169199933,126.155737899942,None,125.160040699993,None,125.160040699993,None,125.160040699993,None,126.869838629954,None,126.869838629954,None,126.869838629954,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,1,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.01592440006789,126.876781099942,127.888983599958,127.872315999935,None,126.876781099942,None,126.876781099942,None,126.876781099942,None,128.886697029916,None,128.886697029916,None,128.886697029916,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,14,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,0.647721400018781,128.893110099947,129.905456700013,129.888826099923,None,128.893110099947,None,128.893110099947,None,128.893110099947,None,130.536704529996,None,130.536704529996,None,130.536704529996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,0,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,j,j,1,0.731410100008361,130.542187999934,131.558814899996,131.542036499945,None,130.542187999934,None,130.542187999934,None,130.542187999934,None,132.269578729977,None,132.269578729977,None,132.269578729977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,6,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,j,j,1,0.782630800036713,132.269599499996,133.269655699958,133.269655699958,None,132.269599499996,None,132.269599499996,None,132.269599499996,None,134.052941630001,None,134.052941630001,None,134.052941630001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,204,2023-04-27_14h52.15.208,Main,2022.1.1,60.0598436084021
