target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.018518519,-0.25462964,0,0,0,1.00949861997287,None,27.7918241300005,None,76.1382298000008,None,76.1382298000008,None,-0.08796296,-0.087037034,0,0,0,0.0125876299989613,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,0,0,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,79.4351499000004,None,prac,2,2,2,negative,negative,l,l,1,1.86127490000035,81.488284699999,82.4923930000004,82.4543536000001,None,81.488284699999,None,81.488284699999,None,81.488284699999,None,84.3406727000001,None,84.3406727000001,None,84.3406727000001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,1,1,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,1.17638309999893,85.3810400999992,86.3883145,86.3677286999991,None,85.3810400999992,None,85.3810400999992,None,85.3810400999992,None,87.5211034300002,None,87.5211034300002,None,87.5211034300002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,2,2,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.91207089999989,87.5589103999991,88.5705249999992,88.5313317,None,87.5589103999991,None,87.5589103999991,None,87.5589103999991,None,89.4378238300007,None,89.4378238300007,None,89.4378238300007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,3,3,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.903904200000397,89.4748407000006,90.4816465000004,90.4628778000006,None,89.4748407000006,None,89.4748407000006,None,89.4748407000006,None,91.3444089300003,None,91.3444089300003,None,91.3444089300003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,4,4,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.766595000000962,91.3762052999991,92.3839993000001,92.3649313000005,None,91.3762052999991,None,91.3762052999991,None,91.3762052999991,None,93.1154380300006,None,93.1154380300006,None,93.1154380300006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,5,5,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.693623400000433,93.1501735000002,94.1611639000002,94.1237313000001,None,93.1501735000002,None,93.1501735000002,None,93.1501735000002,None,94.8093096299992,None,94.8093096299992,None,94.8093096299992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,6,6,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.724006099999315,94.8496837999992,95.8587750000006,95.8404069999997,None,94.8496837999992,None,94.8496837999992,None,94.8496837999992,None,96.5371008300001,None,96.5371008300001,None,96.5371008300001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,7,7,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.749848999999813,96.5590799000001,97.5791740000004,97.5414022000004,None,96.5590799000001,None,96.5590799000001,None,96.5590799000001,None,98.2901705300003,None,98.2901705300003,None,98.2901705300003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,8,8,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.685827499999505,98.3115696000004,99.3280610999991,99.2904980999992,None,98.3115696000004,None,98.3115696000004,None,98.3115696000004,None,99.9803820299996,None,99.9803820299996,None,99.9803820299996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.0080530802623
