target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.13425925,-0.42777777,0,0,0,1.02769104964682,None,26.8816561500105,None,77.7518031000072,None,77.7518031000072,None,-0.09537037,-0.0712963,0,0,0,0.0133785500074737,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,0,0,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,82.1495426000038,None,prac,1,1,1,neutral,positive,l,l,1,4.14190829999279,84.1902477999975,85.2053845000046,85.1709439999977,None,84.1902477999975,None,84.1902477999975,None,84.1902477999975,None,89.3241635000013,None,89.3241635000013,None,89.3241635000013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,1,1,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,1.30768650000391,90.3531936000072,91.3665632000047,91.3481084000086,None,90.3531936000072,None,90.3531936000072,None,90.3531936000072,None,92.6352454499982,None,92.6352454499982,None,92.6352454499982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,2,2,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.883050800010096,92.653624300001,93.6650110000046,93.6383634000085,None,92.653624300001,None,92.653624300001,None,92.653624300001,None,94.5216605499998,None,94.5216605499998,None,94.5216605499998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,3,3,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.776214299999992,94.5359886000078,95.5533211000002,95.5350444000069,None,94.5359886000078,None,94.5359886000078,None,94.5359886000078,None,96.3008687500085,None,96.3008687500085,None,96.3008687500085,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,4,4,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,0.975767700001597,96.3185609000066,97.333103099998,97.3151088000013,None,96.3185609000066,None,96.3185609000066,None,96.3185609000066,None,98.2771148500004,None,98.2771148500004,None,98.2771148500004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,5,5,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.758516999994754,98.2919117999991,99.303587900009,99.2665279000066,None,98.2919117999991,None,98.2919117999991,None,98.2919117999991,None,100.039531850006,None,100.039531850006,None,100.039531850006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,6,6,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.751900100003695,100.055017799998,101.065130200004,101.038631000003,None,100.055017799998,None,100.055017799998,None,100.055017799998,None,101.792294149997,None,101.792294149997,None,101.792294149997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.683589799999027,101.807908600007,102.831685099998,102.788646000001,None,101.807908600007,None,101.807908600007,None,101.807908600007,None,103.478585450005,None,103.478585450005,None,103.478585450005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,8,8,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,negative,positive,l,l,1,0.767178499998408,103.50157410001,104.518083800009,104.499847700004,None,103.50157410001,None,103.50157410001,None,103.50157410001,None,105.248953750005,None,105.248953750005,None,105.248953750005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,110,21,Female,2022-05-03_16h56.04.915,Boat,2022.1.1,60.1791895548807
