target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,47.5614034999162,28.3657557598781,None,75.9614456000272,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,0,0,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,83.0471476998646,None,prac,2,2,2,neutral,negative,j,j,1,1.29488889989443,85.0522904000245,86.0612246999517,86.0445596999489,None,85.0522904000245,None,85.0522904000245,None,85.0522904000245,None,87.3445236599073,None,87.3445236599073,None,87.3445236599073,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,1,1,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,l,l,1,0.714805300114676,87.344695399981,88.3445597998798,88.3445597998798,None,87.344695399981,None,87.344695399981,None,87.344695399981,None,89.0612487599719,None,89.0612487599719,None,89.0612487599719,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,2,2,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.716084399959072,89.0676893000491,90.0804793999996,90.0471866999287,None,89.0676893000491,None,89.0676893000491,None,89.0676893000491,None,90.7783622599673,None,90.7783622599673,None,90.7783622599673,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,3,3,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.715267400024459,90.7839927999303,91.7969598998316,91.780445399927,None,90.7839927999303,None,90.7839927999303,None,90.7839927999303,None,92.494896559976,None,92.494896559976,None,92.494896559976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,4,4,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.748424600111321,92.4979868999217,93.4970174999908,93.4970174999908,None,92.4979868999217,None,92.4979868999217,None,92.4979868999217,None,94.2448101600166,None,94.2448101600166,None,94.2448101600166,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,5,5,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.66507440013811,94.2508378999773,95.2614680000115,95.2303599000443,None,94.2508378999773,None,94.2508378999773,None,94.2508378999773,None,95.9111070600338,None,95.9111070600338,None,95.9111070600338,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,6,6,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,0.815517499810085,95.9165785999503,96.9303061999381,96.8969121999107,None,95.9165785999503,None,95.9165785999503,None,95.9165785999503,None,97.7280910599511,None,97.7280910599511,None,97.7280910599511,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,7,7,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.864972200011835,97.7344969999976,98.7443299000151,98.7276748998556,None,97.7344969999976,None,97.7344969999976,None,97.7344969999976,None,99.5943037599791,None,99.5943037599791,None,99.5943037599791,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,8,8,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.815836600027978,99.5942647999618,100.594375199871,100.594375199871,None,99.5942647999618,None,99.5942647999618,None,99.5942647999618,None,101.411347059999,None,101.411347059999,None,101.411347059999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,310,2023-07-05_13h22.18.116,Main,2022.1.1,59.8357031152598
