target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,51.2453077998944,17.1497084099567,None,68.4153844998218,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
,,NaN,,,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,0.237771600019187,73.0527693100041,None,73.3123672998045,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,0,0,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,77.0150321999099,None,prac,1,1,2,negative,neutral,k,k,1,1.49372299993411,79.0201541997958,80.0316584999673,80.0151339999866,None,79.0201541997958,None,79.0201541997958,None,79.0201541997958,None,81.5120487098349,None,81.5120487098349,None,81.5120487098349,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,1,1,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,1.86490450007841,81.5187621999066,82.5316289998591,82.5122079998255,None,81.5187621999066,None,81.5187621999066,None,81.5187621999066,None,84.3797352998517,None,84.3797352998517,None,84.3797352998517,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,2,2,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.851286200108007,85.3798431998584,86.3981415999588,86.3621251999866,None,85.3798431998584,None,85.3798431998584,None,85.3798431998584,None,87.2288559099427,None,87.2288559099427,None,87.2288559099427,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,3,3,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,28.7809584999923,87.2324633998796,88.2287292999681,88.2287292999681,None,87.2324633998796,None,87.2324633998796,None,87.2324633998796,None,117.014208399924,None,117.014208399924,None,117.014208399924,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,4,4,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,l,l,1,0.9341094000265,118.012574399821,119.011466199998,118.99760929984,None,118.012574399821,None,118.012574399821,None,118.012574399821,None,119.944749309844,None,119.944749309844,None,119.944749309844,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,5,5,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,1.03256850014441,119.94820949994,120.961428300012,120.944760499988,None,119.94820949994,None,119.94820949994,None,119.94820949994,None,121.978073510039,None,121.978073510039,None,121.978073510039,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,6,6,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,j,j,1,0.914318999974057,121.984018799849,122.994758899789,122.980830299901,None,121.984018799849,None,121.984018799849,None,121.984018799849,None,123.894649509969,None,123.894649509969,None,123.894649509969,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,7,7,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,k,0,1.25162630015984,123.897238599835,124.911352099851,124.89466819982,None,123.897238599835,None,123.897238599835,None,123.897238599835,None,126.145015999908,None,126.145015999908,None,126.145015999908,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,611,2023-11-03_19h31.57.037,Main,2022.1.1,60.0062166354949
