target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.07685185,-0.42314816,0,0,0,1.04204987999992,None,33.9696652600001,None,71.3676002000002,None,71.3676002000002,None,-0.08240741,-0.0712963,0,0,0,0.00763355999970372,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,0,0,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,74.3009961000002,None,prac,1,1,2,positive,neutral,k,k,1,1.44239789999983,76.3634089000002,77.3817027,77.3370045000001,None,76.3634089000002,None,76.3634089000002,None,76.3634089000002,None,78.7631287600003,None,78.7631287600003,None,78.7631287600003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,1.49975789999962,78.8038063000004,79.8235829,79.7794035000002,None,78.8038063000004,None,78.8038063000004,None,78.8038063000004,None,81.2668219600001,None,81.2668219600001,None,81.2668219600001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,2,2,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.749611299999742,81.2948505000004,82.3061478,82.2853840000002,None,81.2948505000004,None,81.2948505000004,None,81.2948505000004,None,83.0160358600002,None,83.0160358600002,None,83.0160358600002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,3,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.886347699999988,83.0479625000003,84.0719767000001,84.0296422000001,None,83.0479625000003,None,83.0479625000003,None,83.0479625000003,None,84.9081242600001,None,84.9081242600001,None,84.9081242600001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.70756399999982,84.9360562000002,85.9514627000003,85.9287355000001,None,84.9360562000002,None,84.9360562000002,None,84.9360562000002,None,86.6180025600002,None,86.6180025600002,None,86.6180025600002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,5,5,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.913567100000364,86.6474413000001,87.6773086000003,87.6271756000001,None,86.6474413000001,None,86.6474413000001,None,86.6474413000001,None,88.5354567600003,None,88.5354567600003,None,88.5354567600003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,6,6,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.925940100000389,88.5638549,89.5705390000003,89.5496852000001,None,88.5638549,None,88.5638549,None,88.5638549,None,90.4639072600004,None,90.4639072600004,None,90.4639072600004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,1.03865439999981,90.4912920000002,91.5124383000002,91.4703265000003,None,90.4912920000002,None,90.4912920000002,None,90.4912920000002,None,92.5028425599999,None,92.5028425599999,None,92.5028425599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,8,8,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.600699999999961,92.5348410000001,93.5443496000003,93.5224048,None,92.5348410000001,None,92.5348410000001,None,92.5348410000001,None,94.1107772599999,None,94.1107772599999,None,94.1107772599999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.1193850748029
