target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.7204438999761,17.3335016300785,None,71.0821626000106,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,0,0,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,74.0323028001003,None,prac,1,1,1,neutral,positive,j,j,1,2.65261640003882,76.0662984000519,77.0654346999945,77.0488240000559,None,76.0662984000519,None,76.0662984000519,None,76.0662984000519,None,79.713223000057,None,79.713223000057,None,79.713223000057,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,1,1,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.36772760003805,80.7209452000679,81.7319881001022,81.715391100035,None,80.7209452000679,None,80.7209452000679,None,80.7209452000679,None,83.0797599299927,None,83.0797599299927,None,83.0797599299927,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,2,2,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,1.01462849997915,83.0951713999966,84.0986353000626,84.0820281000342,None,83.0951713999966,None,83.0951713999966,None,83.0951713999966,None,85.0960828300682,None,85.0960828300682,None,85.0960828300682,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,3,3,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,1.2151136000175,85.1070078000193,86.1152268000878,86.0819705000613,None,85.1070078000193,None,85.1070078000193,None,85.1070078000193,None,87.3127037300379,None,87.3127037300379,None,87.3127037300379,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,1.23208389990032,87.3275613000151,88.329287200002,88.3126147000585,None,87.3275613000151,None,87.3275613000151,None,87.3275613000151,None,89.5460029299953,None,89.5460029299953,None,89.5460029299953,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,5,5,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,1.09980560000986,89.5596574000083,90.5651757000014,90.548564900062,None,89.5596574000083,None,89.5596574000083,None,89.5596574000083,None,91.6462770300801,None,91.6462770300801,None,91.6462770300801,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,6,6,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,1.08102400007192,91.6525269000558,92.6651365000289,92.6485848000739,None,91.6525269000558,None,91.6525269000558,None,91.6525269000558,None,93.7295479300315,None,93.7295479300315,None,93.7295479300315,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,7,7,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.922399900038727,93.7402037000284,94.7483961000107,94.7151579000056,None,93.7402037000284,None,93.7402037000284,None,93.7402037000284,None,95.6485821600538,None,95.6485821600538,None,95.6485821600538,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,8,8,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,1.04135339998174,95.6570796000306,96.6650769000407,96.6484996000072,None,95.6570796000306,None,95.6570796000306,None,95.6570796000306,None,97.6961152300588,None,97.6961152300588,None,97.6961152300588,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,9,9,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.948217700002715,97.7166957000736,98.7290706000058,98.6957394001074,None,97.7166957000736,None,97.7166957000736,None,97.7166957000736,None,99.6457378300489,None,99.6457378300489,None,99.6457378300489,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,10,10,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.932114399969578,99.6467567000072,100.648353400058,100.648353400058,None,99.6467567000072,None,99.6467567000072,None,99.6467567000072,None,101.579394830007,None,101.579394830007,None,101.579394830007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,11,11,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.847939900006168,101.5856011,102.59829730005,102.581646000035,None,101.5856011,None,101.5856011,None,101.5856011,None,103.429355430033,None,103.429355430033,None,103.429355430033,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,12,12,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.83190220000688,103.43850560009,104.448275600094,104.431655100081,None,103.43850560009,None,103.43850560009,None,103.43850560009,None,105.262695230043,None,105.262695230043,None,105.262695230043,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,13,13,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.865128700039349,105.26864740008,106.281496800017,106.248270100099,None,105.26864740008,None,105.26864740008,None,105.26864740008,None,107.129246630089,None,107.129246630089,None,107.129246630089,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,14,14,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.818121899967082,107.139966400107,108.148089300026,108.1315282,None,107.139966400107,None,107.139966400107,None,107.139966400107,None,108.945509530103,None,108.945509530103,None,108.945509530103,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,15,15,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.878748999908566,108.948239300051,109.962142500095,109.945488000056,None,108.948239300051,None,108.948239300051,None,108.948239300051,None,110.828901630093,None,110.828901630093,None,110.828901630093,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,16,16,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.899787500035018,110.842583400081,111.848048200016,111.831482100068,None,110.842583400081,None,110.842583400081,None,110.842583400081,None,112.729174830101,None,112.729174830101,None,112.729174830101,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,31,2022-05-26_19h57.55.527,Main,2022.1.1,60.0174890897523
