target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,63.0589296000544,44.1591006401926,None,107.241141500184,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,0,0,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,111.174321800005,None,prac,1,1,2,neutral,negative,l,l,1,1.79778059991077,113.192888500169,114.204850200098,114.190899800044,None,113.192888500169,None,113.192888500169,None,113.192888500169,None,115.989348400151,None,115.989348400151,None,115.989348400151,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,1,1,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.924685900099576,116.989740899997,118.004751400091,117.97140670009,None,116.989740899997,None,116.989740899997,None,116.989740899997,None,118.907653440116,None,118.907653440116,None,118.907653440116,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,2,2,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,k,0,0.941327199805528,118.91589970002,119.921389400028,119.904701700201,None,118.91589970002,None,118.91589970002,None,118.91589970002,None,120.854666600004,None,120.854666600004,None,120.854666600004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,3,3,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,0.922774899983779,121.855961200083,122.87137529999,122.837988900021,None,121.855961200083,None,121.855961200083,None,121.855961200083,None,123.775783540076,None,123.775783540076,None,123.775783540076,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,4,4,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.829289299901575,123.779915000079,124.787945500109,124.771292100195,None,123.779915000079,None,123.779915000079,None,123.779915000079,None,125.607400440006,None,125.607400440006,None,125.607400440006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,5,5,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.882205700036138,125.610554400133,126.623903800035,126.604584200075,None,125.610554400133,None,125.610554400133,None,125.610554400133,None,127.490653640218,None,127.490653640218,None,127.490653640218,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,6,6,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.801368699874729,127.493447300047,128.504621300148,128.487885900075,None,127.493447300047,None,127.493447300047,None,127.493447300047,None,129.290644140076,None,129.290644140076,None,129.290644140076,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,1.19353329995647,129.296154800104,130.304544400191,130.287816400174,None,129.296154800104,None,129.296154800104,None,129.296154800104,None,131.487995340116,None,131.487995340116,None,131.487995340116,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,8,8,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.938720299862325,131.491046700161,132.507098600036,132.490531500196,None,131.491046700161,None,131.491046700161,None,131.491046700161,None,133.424009840097,None,133.424009840097,None,133.424009840097,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,9,9,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.823267700150609,133.437820600113,134.437750500161,134.423838400049,None,133.437820600113,None,133.437820600113,None,133.437820600113,None,135.254525640141,None,135.254525640141,None,135.254525640141,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,10,10,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.768264999845996,135.258051800076,136.273761300137,136.257139699999,None,135.258051800076,None,135.258051800076,None,135.258051800076,None,137.023963740189,None,137.023963740189,None,137.023963740189,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,11,11,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.779201800003648,137.026777900057,138.037682700204,138.023805600125,None,137.026777900057,None,137.026777900057,None,137.026777900057,None,138.804409240233,None,138.804409240233,None,138.804409240233,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,12,12,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.682146600214764,138.823809600202,139.821269400185,139.807180000003,None,138.823809600202,None,138.823809600202,None,138.823809600202,None,140.487700440083,None,140.487700440083,None,140.487700440083,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,13,13,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.765547899994999,140.490811000112,141.507023600163,141.470993500203,None,140.490811000112,None,140.490811000112,None,140.490811000112,None,142.254458840098,None,142.254458840098,None,142.254458840098,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,14,14,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.715056000044569,142.257818500046,143.270929099992,143.257060900098,None,142.257818500046,None,142.257818500046,None,142.257818500046,None,143.970731740212,None,143.970731740212,None,143.970731740212,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,603,2023-10-31_10h40.58.312,Main,2022.1.1,60.1329418560805
