target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,53.1157210000092,16.972443770041,None,70.1190252000233,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,0,0,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,74.0880226000445,None,prac,2,2,2,negative,neutral,k,k,1,1.54389690002427,76.0941502000205,77.1045206999988,77.0879240000504,None,76.0941502000205,None,76.0941502000205,None,76.0941502000205,None,78.6353420999949,None,78.6353420999949,None,78.6353420999949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,1,1,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,1.23916009999812,79.6353165000328,80.6353520000121,80.6186838000431,None,79.6353165000328,None,79.6353165000328,None,79.6353165000328,None,81.8710396700248,None,81.8710396700248,None,81.8710396700248,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,2,2,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,1.0819962999667,81.8753448000061,82.8876894999994,82.8711283000303,None,81.8753448000061,None,81.8753448000061,None,81.8753448000061,None,83.9543080700154,None,83.9543080700154,None,83.9543080700154,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,3,3,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.947952200018335,83.9582362000365,84.9709990000119,84.9544056000304,None,83.9582362000365,None,83.9582362000365,None,83.9582362000365,None,85.9042722700455,None,85.9042722700455,None,85.9042722700455,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,4,4,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.84607650001999,85.9083095000242,86.9209854000364,86.904375800048,None,85.9083095000242,None,85.9083095000242,None,85.9083095000242,None,87.7518135700433,None,87.7518135700433,None,87.7518135700433,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,j,0,1.14869499998167,87.7549410000211,88.7684084000066,88.7517359000049,None,87.7549410000211,None,87.7549410000211,None,87.7549410000211,None,89.9017445000354,None,89.9017445000354,None,89.9017445000354,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,6,6,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.956116300018039,90.9018025000114,91.9041635000031,91.8875793000334,None,90.9018025000114,None,90.9018025000114,None,90.9018025000114,None,92.854085770034,None,92.854085770034,None,92.854085770034,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,7,7,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,l,l,1,0.881270500016399,92.8581017000251,93.8708316000411,93.8542097000172,None,92.8581017000251,None,92.8581017000251,None,92.8581017000251,None,94.7374649700418,None,94.7374649700418,None,94.7374649700418,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.931752200005576,94.7408339999965,95.754041200038,95.7374783999985,None,94.7408339999965,None,94.7408339999965,None,94.7408339999965,None,96.6707136700337,None,96.6707136700337,None,96.6707136700337,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,9,9,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.935928999970201,96.6739151000511,97.6873750000377,97.6708017000346,None,96.6739151000511,None,96.6739151000511,None,96.6739151000511,None,98.6079735700099,None,98.6079735700099,None,98.6079735700099,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,10,10,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,1.07543739996618,98.6184715999989,99.6181837000186,99.6015179000096,None,98.6184715999989,None,98.6184715999989,None,98.6184715999989,None,100.684809870034,None,100.684809870034,None,100.684809870034,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,11,11,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.781929199991282,100.687865500047,101.687333400012,101.670746800024,None,100.687865500047,None,100.687865500047,None,100.687865500047,None,102.468142470001,None,102.468142470001,None,102.468142470001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.9980080579496
