target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,55.7411396999378,39.3355197298806,None,95.1007449999452,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,0,0,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,99.0982657000422,None,prac,1,1,1,positive,positive,l,l,1,2.0792997002136,101.10805569985,102.117400599876,102.100837799953,None,101.10805569985,None,101.10805569985,None,101.10805569985,None,104.18844399997,None,104.18844399997,None,104.18844399997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,1,1,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,1.31780219986103,105.199310399825,106.200684299925,106.184000900015,None,105.199310399825,None,105.199310399825,None,105.199310399825,None,107.515044529922,None,107.515044529922,None,107.515044529922,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,2,2,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,l,l,1,0.882080300012603,107.520949099911,108.533929700032,108.517317299964,None,107.520949099911,None,107.520949099911,None,107.520949099911,None,109.397999729961,None,109.397999729961,None,109.397999729961,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,l,l,1,1.60223300009966,109.398055199999,110.397901099874,110.397901099874,None,109.398055199999,None,109.398055199999,None,109.398055199999,None,111.997951299883,None,111.997951299883,None,111.997951299883,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,4,4,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,1.26752309990115,113.005442899885,114.017082900042,114.000496499939,None,113.005442899885,None,113.005442899885,None,113.005442899885,None,115.264901129995,None,115.264901129995,None,115.264901129995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,5,5,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,1.03153319982812,115.270802599844,116.283732600044,116.267105199862,None,115.270802599844,None,115.270802599844,None,115.270802599844,None,117.298160129925,None,117.298160129925,None,117.298160129925,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,6,6,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.08191290008835,117.303533999948,118.316931699868,118.283680499997,None,117.303533999948,None,117.303533999948,None,117.303533999948,None,119.381428729976,None,119.381428729976,None,119.381428729976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,7,7,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.931141400011256,119.387553999899,120.400190799963,120.383622399997,None,119.387553999899,None,119.387553999899,None,119.387553999899,None,121.3143933299,None,121.3143933299,None,121.3143933299,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,8,8,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,1.18118309997953,121.316958899843,122.330960899824,122.31430540001,None,121.316958899843,None,121.316958899843,None,121.316958899843,None,123.49771562987,None,123.49771562987,None,123.49771562987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,9,9,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,1.04888970009051,123.497802299913,124.497650499921,124.497650499921,None,123.497802299913,None,123.497802299913,None,123.497802299913,None,125.548077429878,None,125.548077429878,None,125.548077429878,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,10,10,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.915462399832904,125.553702399833,126.566790799843,126.533539299853,None,125.553702399833,None,125.553702399833,None,125.553702399833,None,127.464623029809,None,127.464623029809,None,127.464623029809,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,11,11,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.934291200013831,127.469949199818,128.48345849989,128.450198599836,None,127.469949199818,None,127.469949199818,None,127.469949199818,None,129.40023382986,None,129.40023382986,None,129.40023382986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,12,12,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,1.37963999994099,129.404053400038,130.416749699973,130.400131699862,None,129.404053400038,None,129.404053400038,None,129.404053400038,None,131.781172829913,None,131.781172829913,None,131.781172829913,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,12,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469
