target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,conj_ins_loop_thisRepN,conj_ins_loop_thisTrialN,conj_ins_loop_thisN,conj_ins_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,key_resp_9_keys,key_resp_9_rt,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,753.418866600001,754.396848200002,754.396848200002,754.430055500001,k,k,1,1.07658170000286,k,1,1.06689509999887,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,positive,755.504380400002,756.4830454,756.4830454,756.520161,j,j,1,2.32331470000281,j,1,2.30124539999997,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,759.820982199999,760.805336400001,760.805336400001,760.824075799999,j,j,1,1.6626311,j,1,1.65066699999988,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,763.489218900002,764.4799575,764.4799575,764.4966757,j,j,1,1.53669529999752,j,1,1.50369520000277,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,negative,767.024132999999,768.0133885,768.0133885,768.030508799999,l,l,1,1.87333820000276,l,1,1.84285909999926,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,positive,770.910528600001,771.889382900001,771.889382900001,771.925645800002,j,l,0,2.29945979999684,l,0,2.28632259999904,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,775.205137100002,776.185807099999,776.185807099999,776.223021000002,k,k,1,1.32700810000097,k,1,1.31800019999901,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,777.5397094,778.513319400001,778.513319400001,778.547197399999,j,l,0,2.4746727999991,l,0,2.47018650000064,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,782.025872800001,783.013453899999,783.013453899999,783.0302223,k,k,1,1.60597199999756,k,1,1.57039590000022,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,neutral,785.641111199999,786.632674299999,786.632674299999,786.651167799999,k,k,1,2.6905708000013,k,1,2.67159649999849,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,790.3387052,791.329182500001,791.329182500001,791.3492166,l,l,1,1.83249670000077,l,1,1.80737780000163,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,positive,negative,794.171950100001,795.163382900002,795.163382900002,795.180085700002,l,l,1,2.3929676000007,l,1,2.36513789999844,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,positive,798.5689341,799.5634445,799.5634445,799.580515400001,j,j,1,1.92093879999811,j,1,1.88443319999897,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,neutral,802.4908039,803.480372500002,803.480372500002,803.497006400001,k,k,1,1.4643324000026,k,1,1.44015889999901,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,804.9552071,805.9321609,805.9321609,805.967000100001,l,l,1,2.37145500000042,l,1,2.36336219999976,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,809.335866599999,810.330254100001,810.330254100001,810.347633000001,l,l,1,2.22381150000001,l,1,2.18996910000169,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,negative,813.569712,814.548086899998,814.548086899998,814.583296000001,l,k,0,3.32962360000238,k,0,3.30786139999873,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,negative,818.904743399999,819.8974958,819.8974958,819.914723099999,l,j,0,3.51463390000208,j,0,3.48695929999849,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,neutral,824.419355099999,825.396889799998,825.396889799998,825.430510800001,k,k,1,1.2855739000006,k,1,1.28427589999956,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,neutral,826.7144267,827.698308399998,827.698308399998,827.716374300002,k,k,1,2.35372300000017,k,1,2.33389180000268,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,negative,831.071548899999,832.047654599999,832.047654599999,832.0835573,l,l,1,1.63026360000003,l,1,1.62379630000032,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,834.702798599999,835.685291099999,835.685291099999,835.702110999999,l,l,1,1.10791979999703,l,1,1.09884340000099,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,negative,neutral,836.8175959,837.8087916,837.8087916,837.827700599999,k,k,1,1.08128689999648,k,1,1.04713660000016,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,positive,838.904708900001,839.885107500002,839.885107500002,839.9169759,j,l,0,4.15541210000083,l,0,4.13875599999847,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,positive,845.058783500001,846.046691,846.046691,846.063754700001,j,j,1,3.92337780000162,j,1,3.90525099999832,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,negative,positive,850.987380400002,851.9635294,851.9635294,851.9974081,j,l,0,7.20685149999917,l,0,7.19786649999696,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,neutral,negative,860.203010600002,861.1834418,861.1834418,861.219244700002,l,l,1,1.53105980000328,l,1,1.51329110000188,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,positive,negative,863.736078400001,864.7171585,864.7171585,864.7500803,l,l,1,1.17838729999858,l,1,1.16339419999895,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,negative,865.922652000001,866.9078692,866.9078692,866.926224999999,l,l,1,1.99463230000038,l,1,1.97949070000141,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,869.92427,870.913709100001,870.913709100001,870.930973499999,k,k,1,1.2010835000001,k,1,1.18207160000202,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,872.1319085,873.109910700001,873.109910700001,873.146642300002,k,k,1,0.915189700001065,k,1,0.889793399999689,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,neutral,positive,874.054782200001,875.030171099999,875.030171099999,875.063370799999,j,j,1,1.43634770000062,j,1,1.4181802999974,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,positive,876.484541400001,877.4635394,877.4635394,877.498891499999,j,j,1,0.981647600001452,j,1,0.968391899999915,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,positive,878.4752052,879.461308500002,879.461308500002,879.4796432,j,j,1,0.922698600003059,j,1,0.898344000002908,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,positive,neutral,880.392538,881.380454099999,881.380454099999,881.3971537,k,k,1,1.12128129999837,k,1,1.10756349999974,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,1,positive,positive,882.5180889,883.496676999999,883.496676999999,883.530035,j,l,0,1.38356829999975,l,0,1.3672686000009,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,negative,885.907290399999,886.897363200002,886.897363200002,886.9134749,l,l,1,1.66122099999848,l,1,1.63113540000086,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,negative,neutral,889.570463299999,890.5605072,890.5605072,890.580472199999,k,k,1,0.961584500000754,k,1,0.927527899997585,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,891.538627400001,892.522298700002,892.522298700002,892.540475000002,k,k,1,1.39595800000097,k,1,1.36520959999871,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,2,negative,positive,893.931477000002,894.9175817,894.9175817,894.934983899999,j,j,1,1.29705430000104,j,1,1.27494719999777,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,2,2,1,neutral,positive,896.233846200001,897.213173100001,897.213173100001,897.2505012,j,l,0,3.87965880000047,l,0,3.8599348000007,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,902.119846699999,903.097367099999,903.097367099999,903.132261700001,k,k,1,1.48735139999917,k,1,1.47187379999923,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,105,51,여성,no,yes,yes,no,2023-11-28_14h15.51.032,experiment_2311,2022.2.5,59.990953364531
