target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,10.0946483999724,31.0521699300152,None,41.1663275000174,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
,,NaN,,,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,0.290109900059178,45.5050766299828,None,45.8181805999484,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,0,0,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,48.518550699926,None,prac,1,1,2,negative,positive,l,l,1,1.53901980002411,50.531966599985,51.5329338000156,51.5185131999897,None,50.531966599985,None,50.531966599985,None,50.531966599985,None,53.0851738000056,None,53.0851738000056,None,53.0851738000056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,1,1,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,0.767778299981728,54.0840765000321,55.1045680999523,55.0660352000268,None,54.0840765000321,None,54.0840765000321,None,54.0840765000321,None,55.8491997300298,None,55.8491997300298,None,55.8491997300298,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,2,2,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.747226800071076,55.8508662999375,56.865868999972,56.8494578999234,None,55.8508662999375,None,55.8508662999375,None,55.8508662999375,None,57.5992121300078,None,57.5992121300078,None,57.5992121300078,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,0.682656500022858,57.605215299991,58.6183271999471,58.5850681000156,None,57.605215299991,None,57.605215299991,None,57.605215299991,None,59.2830008300371,None,59.2830008300371,None,59.2830008300371,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,4,4,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.681728000054136,59.2887387999799,60.301617500023,60.2850331999362,None,59.2887387999799,None,59.2887387999799,None,59.2887387999799,None,60.9658151299809,None,60.9658151299809,None,60.9658151299809,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,5,5,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.632370800012723,60.9744807999814,61.9849223999772,61.9683221000014,None,60.9744807999814,None,60.9744807999814,None,60.9744807999814,None,62.6004358300124,None,62.6004358300124,None,62.6004358300124,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,6,6,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,l,l,1,0.664411499979906,62.6062000999227,63.618195499992,63.6016441999236,None,62.6062000999227,None,62.6062000999227,None,62.6062000999227,None,64.2660853299894,None,64.2660853299894,None,64.2660853299894,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,7,7,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.680628800066188,64.2708435000386,65.282314299955,65.2656576000154,None,64.2708435000386,None,64.2708435000386,None,64.2708435000386,None,65.9489973299787,None,65.9489973299787,None,65.9489973299787,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,210,2023-04-25_19h00.23.173,Main,2022.1.1,60.0405874386169
