target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.03888889,-0.39814815,0,0,0,1.00619006001352,None,23.3415499899997,None,73.1377511000001,None,73.1377511000001,None,-0.08425926,-0.032407407,0,0,0,0.0126382900002682,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,0,0,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,76.1182933,None,prac,2,2,2,neutral,negative,l,l,1,1.51758189999964,78.1761535999999,79.1773155999999,79.1586118,None,78.1761535999999,None,78.1761535999999,None,78.1761535999999,None,80.6782542000001,None,80.6782542000001,None,80.6782542000001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,1,1,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,1.22524969999995,81.7193391000001,82.7257672999999,82.7065349999998,None,81.7193391000001,None,81.7193391000001,None,81.7193391000001,None,83.9030165899999,None,83.9030165899999,None,83.9030165899999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,2,2,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.956379600000218,83.9399073999998,84.9477976999997,84.9289884999998,None,83.9399073999998,None,83.9399073999998,None,83.9399073999998,None,85.8642050899998,None,85.8642050899998,None,85.8642050899998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,3,3,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,positive,negative,l,l,1,0.784426100000019,85.9058543000001,86.9227999999998,86.8830162999998,None,85.9058543000001,None,85.9058543000001,None,85.9058543000001,None,87.6502572899999,None,87.6502572899999,None,87.6502572899999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,4,4,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.826944999999796,87.6884167999997,88.6991892999999,88.6605120999998,None,87.6884167999997,None,87.6884167999997,None,87.6884167999997,None,89.4763769900001,None,89.4763769900001,None,89.4763769900001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,0.775699700000132,89.515347,90.5309821999999,90.4916453000001,None,89.515347,None,89.515347,None,89.515347,None,91.25549899,None,91.25549899,None,91.25549899,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,6,6,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.790601899999729,91.2946873999999,92.3123442999999,92.2748342,None,91.2946873999999,None,91.2946873999999,None,91.2946873999999,None,93.0503778899997,None,93.0503778899997,None,93.0503778899997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,7,7,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.764525599999615,93.0827356999998,94.0998184,94.0807359999999,None,93.0827356999998,None,93.0827356999998,None,93.0827356999998,None,94.81555819,None,94.81555819,None,94.81555819,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,8,8,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.742687800000112,94.8372313999998,95.8423082999998,95.8230687,None,94.8372313999998,None,94.8372313999998,None,94.8372313999998,None,96.55962709,None,96.55962709,None,96.55962709,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,219,21,Female,2022-05-18_16h32.51.466,Main,2022.1.1,60.0005640052852
