target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,65.4128911998123,252.11610749024,None,317.547681600321,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,0,0,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,320.731077000033,None,prac,1,1,1,negative,positive,l,l,1,3.04732300015166,322.73623359995,323.744922600221,323.728258300107,None,322.73623359995,None,322.73623359995,None,322.73623359995,None,326.782057899982,None,326.782057899982,None,326.782057899982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,1,1,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.918637500144541,327.779260199983,328.778134900145,328.761548900045,None,327.779260199983,None,327.779260199983,None,327.779260199983,None,329.695363790123,None,329.695363790123,None,329.695363790123,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,2,2,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,1.18273689970374,329.702061200049,330.711432500277,330.697644100059,None,329.702061200049,None,329.702061200049,None,329.702061200049,None,331.881044490123,None,331.881044490123,None,331.881044490123,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,3,3,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.814750100020319,331.884433200117,332.897604800295,332.880913800094,None,331.884433200117,None,331.884433200117,None,331.884433200117,None,333.697735790024,None,333.697735790024,None,333.697735790024,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,0.812313700094819,333.700120100286,334.711359000299,334.694680999964,None,333.700120100286,None,333.700120100286,None,333.700120100286,None,335.511589390086,None,335.511589390086,None,335.511589390086,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,5,5,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.833721400238574,335.514449300244,336.530749000143,336.514153500088,None,335.514449300244,None,335.514449300244,None,335.514449300244,None,337.345786390221,None,337.345786390221,None,337.345786390221,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,6,6,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,1.29983690008521,337.351769099943,338.364060299937,338.344621399883,None,337.351769099943,None,337.351769099943,None,337.351769099943,None,339.647665690025,None,339.647665690025,None,339.647665690025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,7,7,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,1.04862540028989,339.65011529997,340.661225700285,340.647353299893,None,339.65011529997,None,339.65011529997,None,339.65011529997,None,341.697522790031,None,341.697522790031,None,341.697522790031,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,8,8,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.915125099942088,341.700166699942,342.714103499893,342.69452580018,None,341.700166699942,None,341.700166699942,None,341.700166699942,None,343.614176989859,None,343.614176989859,None,343.614176989859,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,9,9,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,1.14694259967655,343.616416400298,344.62782659987,344.61115080025,None,343.616416400298,None,343.616416400298,None,343.616416400298,None,345.762495990237,None,345.762495990237,None,345.762495990237,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,10,10,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.980688900221139,345.768255900126,346.780591399875,346.761112600099,None,345.768255900126,None,345.768255900126,None,345.768255900126,None,347.744688589917,None,347.744688589917,None,347.744688589917,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,11,11,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.832309099845588,347.751240300015,348.761055800132,348.730477500241,None,347.751240300015,None,347.751240300015,None,347.751240300015,None,349.57798289028,None,349.57798289028,None,349.57798289028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,12,12,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.848708299919963,349.581144300289,350.580484100152,350.580484100152,None,349.581144300289,None,349.581144300289,None,349.581144300289,None,351.427929989854,None,351.427929989854,None,351.427929989854,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,704,2023-11-05_10h18.00.753,Main,2022.1.1,59.8848653039136
