target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.16296296,-0.39166668,0,0,0,1.00586579999799,None,24.10483475,None,73.2343583999996,None,73.2343583999996,None,-0.083333336,-0.058333334,0,0,0,0.0122093500003757,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,0,0,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,76.9313413999998,None,prac,1,1,1,positive,negative,j,j,1,1.92826980000018,78.9896641999999,80.0028372999996,79.9632607999997,None,78.9896641999999,None,78.9896641999999,None,78.9896641999999,None,81.9039785,None,81.9039785,None,81.9039785,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,1,1,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,1.22170589999996,82.9478320999997,83.9506505999998,83.9317907,None,82.9478320999997,None,82.9478320999997,None,82.9478320999997,None,85.1287785499998,None,85.1287785499998,None,85.1287785499998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,2,2,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.89096440000003,85.1637437999998,86.1827541999996,86.1446242999996,None,85.1637437999998,None,85.1637437999998,None,85.1637437999998,None,87.0203247499998,None,87.0203247499998,None,87.0203247499998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,3,3,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.865123699999913,87.042297,88.0488561999996,88.0290514999997,None,87.042297,None,87.042297,None,87.042297,None,88.88924825,None,88.88924825,None,88.88924825,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.984286200000042,88.9326289999999,89.9517499999997,89.9123927999999,None,88.9326289999999,None,88.9326289999999,None,88.9326289999999,None,90.8750812499997,None,90.8750812499997,None,90.8750812499997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,5,5,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.834375899999941,90.8970759999997,91.9155931999999,91.8762333,None,90.8970759999997,None,90.8970759999997,None,90.8970759999997,None,92.7131081499997,None,92.7131081499997,None,92.7131081499997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,6,6,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.928526099999999,92.7433567999997,93.7589492999996,93.7421086999998,None,92.7433567999997,None,92.7433567999997,None,92.7433567999997,None,94.64475085,None,94.64475085,None,94.64475085,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,7,7,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.826236300000346,94.6746980999997,95.6844458999999,95.6648306999996,None,94.6746980999997,None,94.6746980999997,None,94.6746980999997,None,96.4712026499996,None,96.4712026499996,None,96.4712026499996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,8,8,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,0.821282000000338,96.5035875999997,97.5116737999997,97.4922014999997,None,96.5035875999997,None,96.5035875999997,None,96.5035875999997,None,98.2976218499998,None,98.2976218499998,None,98.2976218499998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,216,25,Male,2022-05-13_14h10.31.161,Main,2022.1.1,60.0165525652553
