target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.325,0.20185184,0,0,0,0.9990977159468457,None,25.470477359963116,None,78.8383647999726,None,78.8383647999726,None,0.098148145,-0.037962962,0,0,0,0.0121598599944264,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
,,NaN,,,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.1,-0.053703703,0,0,0,None,None,None,None,80.3043613999616,None,80.3043613999616,None,0.09907407,-0.058333334,0,0,0,0.0138763600261882,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
,,NaN,,,2,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.09259259,-0.041666668,0,0,0,None,None,None,None,81.4403190999292,None,81.4403190999292,None,-0.09907407,-0.036111113,0,0,0,0.0133610599441454,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,0,0,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,84.0257176000159,None,prac,2,2,1,negative,neutral,k,k,1,1.39076510001905,86.0561010999372,87.0592388999648,87.0394373999443,None,86.0561010999372,None,86.0561010999372,None,86.0561010999372,None,88.4176204599324,None,88.4176204599324,None,88.4176204599324,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,1,1,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,1.26250539999455,88.4445929999929,89.4600474999752,89.4251549999462,None,88.4445929999929,None,88.4445929999929,None,88.4445929999929,None,90.683492259949,None,90.683492259949,None,90.683492259949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,2,2,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.995816900045611,90.7103205999592,91.7349720000057,91.7083723000251,None,90.7103205999592,None,90.7103205999592,None,90.7103205999592,None,92.6801268599345,None,92.6801268599345,None,92.6801268599345,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,3,3,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.829819499980658,92.7053201999515,93.7125362999504,93.6953558999812,None,92.7053201999515,None,92.7053201999515,None,92.7053201999515,None,94.5117614599992,None,94.5117614599992,None,94.5117614599992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,4,4,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.879072999930941,94.5397087999154,95.5514758999925,95.5266611999832,None,94.5397087999154,None,94.5397087999154,None,94.5397087999154,None,96.3942284599296,None,96.3942284599296,None,96.3942284599296,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,5,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,2.10007889999542,96.424544999958,97.4419709999347,97.4216070999391,None,96.424544999958,None,96.424544999958,None,96.424544999958,None,99.5249029999832,None,99.5249029999832,None,99.5249029999832,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,6,6,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,prac,1,1,2,neutral,negative,j,j,1,0.96910760004539,100.555126699968,101.56015559996,101.541771100019,None,100.555126699968,None,100.555126699968,None,100.555126699968,None,102.498719459993,None,102.498719459993,None,102.498719459993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,124,30,Male,2022-05-10_09h46.26.554,Boat,2022.1.1,59.9738993557499
