target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,38.8501158999279,44.6909397000563,None,83.5709618000546,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,0,0,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,88.8567225000588,None,prac,2,2,2,neutral,neutral,k,k,1,3.03294249996543,90.8821364999749,91.8877689000219,91.8566153000575,None,90.8821364999749,None,90.8821364999749,None,90.8821364999749,None,94.9046444999985,None,94.9046444999985,None,94.9046444999985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,1,1,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,j,0,0.953580099972896,95.9047628999688,96.9064307999797,96.8899031999754,None,95.9047628999688,None,95.9047628999688,None,95.9047628999688,None,97.8543160000117,None,97.8543160000117,None,97.8543160000117,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,2,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.817402200074866,98.854737500078,99.8538970999653,99.8372490999755,None,98.854737500078,None,98.854737500078,None,98.854737500078,None,100.670560200058,None,100.670560200058,None,100.670560200058,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,3,3,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.815025200019591,100.671590800048,101.670650399989,101.670650399989,None,100.671590800048,None,100.671590800048,None,100.671590800048,None,102.487634899968,None,102.487634899968,None,102.487634899968,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,4,4,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.700633400003426,102.491261900053,103.506398900063,103.489838800044,None,102.491261900053,None,102.491261900053,None,102.491261900053,None,104.189742800023,None,104.189742800023,None,104.189742800023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,5,5,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.763215099927038,104.201052700053,105.206414900022,105.189802700072,None,104.201052700053,None,104.201052700053,None,104.201052700053,None,105.954254200042,None,105.954254200042,None,105.954254200042,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,6,6,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.616978400037624,105.957720500068,106.973076900002,106.956444800016,None,105.957720500068,None,105.957720500068,None,105.957720500068,None,107.572965300002,None,107.572965300002,None,107.572965300002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,7,7,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,0.74912279995624,107.576534799999,108.589642100036,108.573052800028,None,107.576534799999,None,107.576534799999,None,107.576534799999,None,109.322957300057,None,109.322957300057,None,109.322957300057,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,8,8,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,j,j,1,0.643001499935053,109.327086500009,110.337042000028,110.320359800011,None,109.327086500009,None,109.327086500009,None,109.327086500009,None,110.966207600024,None,110.966207600024,None,110.966207600024,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,9,9,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.68389169999864,110.968557300046,111.970443799975,111.970443799975,None,110.968557300046,None,110.968557300046,None,110.968557300046,None,112.653773100057,None,112.653773100057,None,112.653773100057,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,10,10,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,0.667948500020429,112.656948100077,113.65627180005,113.63960860006,None,112.656948100077,None,112.656948100077,None,112.656948100077,None,114.323032500048,None,114.323032500048,None,114.323032500048,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,11,11,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.1993841000367,114.32615139999,115.339599900064,115.322867100011,None,114.32615139999,None,114.32615139999,None,114.32615139999,None,116.522783299966,None,116.522783299966,None,116.522783299966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,12,12,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.680968999979086,116.526921399985,117.539441499976,117.522906500031,None,116.526921399985,None,116.526921399985,None,116.526921399985,None,118.206264299981,None,118.206264299981,None,118.206264299981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,13,13,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.598765500006266,118.209873700049,119.222889999975,119.206166499993,None,118.209873700049,None,118.209873700049,None,118.209873700049,None,119.806158399966,None,119.806158399966,None,119.806158399966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,14,14,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.779281700029969,119.809955600067,120.820176400011,120.803505100077,None,119.809955600067,None,119.809955600067,None,119.809955600067,None,121.586867600039,None,121.586867600039,None,121.586867600039,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,15,15,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.651257600053214,121.586831800058,122.586901400005,122.586901400005,None,121.586831800058,None,121.586831800058,None,121.586831800058,None,123.239475900016,None,123.239475900016,None,123.239475900016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,16,16,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,0.612836599932052,123.242094899993,124.256062000059,124.239414900076,None,123.242094899993,None,123.242094899993,None,123.242094899993,None,124.853541299992,None,124.853541299992,None,124.853541299992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,17,17,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.535395700018853,124.859098899993,125.87267479999,125.839276100043,None,124.859098899993,None,124.859098899993,None,124.859098899993,None,126.389289300016,None,126.389289300016,None,126.389289300016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,0,18,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.532434800057672,126.392946399981,127.405963700032,127.389365600073,None,126.392946399981,None,126.392946399981,None,126.392946399981,None,127.922541600012,None,127.922541600012,None,127.922541600012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,1,19,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.630437699961476,127.926760800066,128.939339300035,128.922665499966,None,127.926760800066,None,127.926760800066,None,127.926760800066,None,129.555930699978,None,129.555930699978,None,129.555930699978,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,2,20,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.628689400036819,129.55938240001,130.572552300058,130.555930100032,None,129.55938240001,None,129.55938240001,None,129.55938240001,None,131.185960199975,None,131.185960199975,None,131.185960199975,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,3,21,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,0.783808399923146,131.196405300056,132.203272900078,132.186615300016,None,131.196405300056,None,131.196405300056,None,131.196405300056,None,132.969951900013,None,132.969951900013,None,132.969951900013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,4,22,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.49998720001895,132.971499699983,133.989192600013,133.969986799988,None,132.971499699983,None,132.971499699983,None,132.971499699983,None,134.472414100019,None,134.472414100019,None,134.472414100019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,5,23,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.615688499994576,134.475025900058,135.489088500035,135.472495299997,None,134.475025900058,None,134.475025900058,None,134.475025900058,None,136.08923610003,None,136.08923610003,None,136.08923610003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,6,24,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.746018899953924,136.092245900072,137.105767300003,137.089235999971,None,136.092245900072,None,136.092245900072,None,136.092245900072,None,137.836643099959,None,137.836643099959,None,137.836643099959,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,7,25,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.68412150000222,137.84367880004,138.855638100067,138.8224988,None,137.84367880004,None,137.84367880004,None,137.84367880004,None,139.522410500038,None,139.522410500038,None,139.522410500038,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,8,26,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.549037500051782,139.524906800012,140.539023500052,140.522389900056,None,139.524906800012,None,139.524906800012,None,139.524906800012,None,141.07247850002,None,141.07247850002,None,141.07247850002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,9,27,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.67923319991678,141.075219399994,142.086420400068,142.06974070007,None,141.075219399994,None,141.075219399994,None,141.075219399994,None,142.753070500039,None,142.753070500039,None,142.753070500039,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,10,28,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.815428699948825,142.753081900068,143.753120900015,143.753120900015,None,142.753081900068,None,142.753081900068,None,142.753081900068,None,144.569795399962,None,144.569795399962,None,144.569795399962,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,11,29,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.699046200024895,144.57554520003,145.588893200038,145.555619499995,None,144.57554520003,None,144.57554520003,None,144.57554520003,None,146.270122999966,None,146.270122999966,None,146.270122999966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,12,30,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,0.815015000058338,146.276105900062,147.288896300015,147.272297200048,None,146.276105900062,None,146.276105900062,None,146.276105900062,None,148.086722899985,None,148.086722899985,None,148.086722899985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,13,31,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.798513700021431,148.092678099987,149.105534499977,149.072304800036,None,148.092678099987,None,148.092678099987,None,148.092678099987,None,149.886374400056,None,149.886374400056,None,149.886374400056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,14,32,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.665525100077502,149.889558600029,150.888816199964,150.872211200069,None,149.889558600029,None,149.889558600029,None,149.889558600029,None,151.553318499995,None,151.553318499995,None,151.553318499995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,15,33,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,l,l,1,1.2822500000475,151.557208999991,152.5695022,152.552832899964,None,151.557208999991,None,151.557208999991,None,151.557208999991,None,153.836172099982,None,153.836172099982,None,153.836172099982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,16,34,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.698013699962758,153.836488100002,154.836255599977,154.836255599977,None,153.836488100002,None,153.836488100002,None,153.836488100002,None,155.536234900064,None,155.536234900064,None,155.536234900064,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,17,35,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.632526299916208,155.555402999977,156.555358499987,156.538703200058,None,155.555402999977,None,155.555402999977,None,155.555402999977,None,157.169995600067,None,157.169995600067,None,157.169995600067,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,157.172091000015,None,space,4.23916820005979,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,0.32407406,-0.043518517,0,0,0,0.011062299949117,None,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,,NaN,NaN,,NaN,,161.438611699967,None,main,1,1,2,positive,negative,l,l,1,0.847288400051184,163.456801700057,164.469348700019,164.452684600023,None,163.456801700057,None,163.456801700057,None,163.456801700057,None,165.305147400068,None,165.305147400068,None,165.305147400068,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,10,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.596885000006296,165.309632200049,166.321866800077,166.305260400055,None,165.309632200049,None,165.309632200049,None,165.309632200049,None,166.905103100056,None,166.905103100056,None,166.905103100056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.696131400065497,166.908106700052,167.92184710002,167.905220899964,None,166.908106700052,None,166.908106700052,None,166.908106700052,None,168.602947100007,None,168.602947100007,None,168.602947100007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,8,,NaN,NaN,,NaN,,NaN,,main,1,1,1,neutral,positive,j,j,1,1.28162349993363,168.606126600062,169.605136599974,169.605136599974,None,168.606126600062,None,168.606126600062,None,168.606126600062,None,170.886267200054,None,170.886267200054,None,170.886267200054,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,11,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,0.664965500007384,170.890117299976,171.905123200035,171.871777100023,None,170.890117299976,None,170.890117299976,None,170.890117299976,None,172.552486300061,None,172.552486300061,None,172.552486300061,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,9,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,l,l,1,0.781602100003511,172.552484699991,173.552492700052,173.552492700052,None,172.552484699991,None,172.552484699991,None,172.552484699991,None,174.335859200044,None,174.335859200044,None,174.335859200044,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,17,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.83243740000762,174.33960549999,175.355018300004,175.321718499996,None,174.33960549999,None,174.33960549999,None,174.33960549999,None,176.169541999989,None,176.169541999989,None,176.169541999989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,12,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.616842700052075,176.175444600056,177.188467600034,177.171808000072,None,176.175444600056,None,176.175444600056,None,176.175444600056,None,177.788254099956,None,177.788254099956,None,177.788254099956,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,511,2023-11-16_20h17.47.363,Main,2022.1.1,59.1471688221224
