target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,12,12,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,j,0,2.18010770017281,108.004978399957,109.017423300073,109.000793599989,None,108.004978399957,None,108.004978399957,None,108.004978399957,None,111.183910300024,None,111.183910300024,None,111.183910300024,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,13,13,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.884304199833423,112.182091900147,113.198055200046,113.164724500151,None,112.182091900147,None,112.182091900147,None,112.182091900147,None,114.06441102,None,114.06441102,None,114.06441102,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,14,14,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.848393300082535,114.064741800074,115.064745000098,115.064745000098,None,114.064741800074,None,114.064741800074,None,114.064741800074,None,115.914454520075,None,115.914454520075,None,115.914454520075,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,15,15,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.11631620000117,115.923424000153,116.933854300063,116.917305700015,None,115.923424000153,None,115.923424000153,None,115.923424000153,None,118.031315720035,None,118.031315720035,None,118.031315720035,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,16,16,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,1.09779409994371,118.035575499991,119.050464200089,119.033922499977,None,118.035575499991,None,118.035575499991,None,118.035575499991,None,120.131280419976,None,120.131280419976,None,120.131280419976,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,17,17,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.618703000014648,120.134540100116,121.150396300014,121.133920199936,None,120.134540100116,None,120.134540100116,None,120.134540100116,None,121.750084319944,None,121.750084319944,None,121.750084319944,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,0,18,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.595049299998209,121.753925200086,122.767075299984,122.748207400087,None,121.753925200086,None,121.753925200086,None,121.753925200086,None,123.347542320006,None,123.347542320006,None,123.347542320006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,1,19,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.632170500000939,123.347841900075,124.347825400066,124.347825400066,None,123.347841900075,None,123.347841900075,None,123.347841900075,None,124.980846520141,None,124.980846520141,None,124.980846520141,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,2,20,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.631989300018176,124.981395900017,125.981176000088,125.981176000088,None,124.981395900017,None,124.981395900017,None,124.981395900017,None,126.614197820053,None,126.614197820053,None,126.614197820053,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,3,21,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.584640499902889,126.61740810005,127.61701450008,127.600445599994,None,126.61740810005,None,126.61740810005,None,126.61740810005,None,128.200023420015,None,128.200023420015,None,128.200023420015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,4,22,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.87958530010656,128.20307040005,129.217032599961,129.200285300147,None,128.20307040005,None,128.20307040005,None,128.20307040005,None,131.083982800134,None,131.083982800134,None,131.083982800134,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,5,23,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.801349600078538,132.082870800048,133.083498399938,133.066887499997,None,132.082870800048,None,132.082870800048,None,132.082870800048,None,133.881001520064,None,133.881001520064,None,133.881001520064,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,6,24,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,0.531508800107986,133.884588700021,134.897596199997,134.880931399995,None,133.884588700021,None,133.884588700021,None,133.884588700021,None,135.413945820043,None,135.413945820043,None,135.413945820043,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,7,25,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.732336699962616,135.41425390006,136.41428710008,136.41428710008,None,135.41425390006,None,135.41425390006,None,135.41425390006,None,137.147612720123,None,137.147612720123,None,137.147612720123,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,8,26,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,0.784244999988005,137.151009800145,138.166850700043,138.150253300089,None,137.151009800145,None,137.151009800145,None,137.151009800145,None,138.93305971995,None,138.93305971995,None,138.93305971995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,9,27,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,0.630053300177678,138.93599170004,139.950059199939,139.933427399956,None,138.93599170004,None,138.93599170004,None,138.93599170004,None,140.564212420117,None,140.564212420117,None,140.564212420117,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,10,28,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,0.748578200116754,140.568291000091,141.583303699968,141.5668114,None,140.568291000091,None,140.568291000091,None,140.568291000091,None,142.314147119969,None,142.314147119969,None,142.314147119969,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,11,29,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.817728800000623,142.317478199955,143.333354500122,143.316686300095,None,142.317478199955,None,142.317478199955,None,142.317478199955,None,144.133009319985,None,144.133009319985,None,144.133009319985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,12,30,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,1.86245959997177,144.13631010009,145.147374799941,145.130711799953,None,144.13631010009,None,144.13631010009,None,144.13631010009,None,146.997402400011,None,146.997402400011,None,146.997402400011,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,13,31,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,0.720151199959219,147.997662300011,148.999928300036,148.980809200089,None,147.997662300011,None,147.997662300011,None,147.997662300011,None,149.716223120084,None,149.716223120084,None,149.716223120084,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,14,32,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,1.06444450002164,149.720574999927,150.733223200077,150.716580400011,None,149.720574999927,None,149.720574999927,None,149.720574999927,None,151.78294181996,None,151.78294181996,None,151.78294181996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,15,33,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.782012399984524,151.786097400123,152.799804799957,152.783209400019,None,151.786097400123,None,151.786097400123,None,151.786097400123,None,153.56627241997,None,153.56627241997,None,153.56627241997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,16,34,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,0.762486400082707,153.569520800142,154.583122299984,154.566440399969,None,153.569520800142,None,153.569520800142,None,153.569520800142,None,155.330200020084,None,155.330200020084,None,155.330200020084,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,17,35,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.565513400128111,155.330491899978,156.330468900036,156.330468900036,None,155.330491899978,None,155.330491899978,None,155.330491899978,None,156.896873120079,None,156.896873120079,None,156.896873120079,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,156.897187200142,None,None,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,0.43148148,-0.25185186,1,0,0,0.0108004198409617,None,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,8,,NaN,NaN,,NaN,,166.013584699947,None,main,2,2,1,neutral,positive,j,j,1,1.60967779997736,168.023389999988,169.032805300085,168.999534100061,None,168.023389999988,None,168.023389999988,None,168.023389999988,None,170.632754000137,None,170.632754000137,None,170.632754000137,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,4,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.736614999826998,171.632542000152,172.632749299984,172.616123700049,None,171.632542000152,None,171.632542000152,None,171.632542000152,None,173.365710019926,None,173.365710019926,None,173.365710019926,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,6,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,0.910429499810562,173.37389259995,174.382679600036,174.36607889994,None,173.37389259995,None,173.37389259995,None,173.37389259995,None,175.280125619937,None,175.280125619937,None,175.280125619937,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,11,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,0.731317400000989,175.283766299952,176.296703899978,176.280038000084,None,175.283766299952,None,175.283766299952,None,175.283766299952,None,177.013080420066,None,177.013080420066,None,177.013080420066,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.686300300061703,177.013372000074,178.013416599948,178.013416599948,None,177.013372000074,None,177.013372000074,None,177.013372000074,None,178.697546120128,None,178.697546120128,None,178.697546120128,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,7,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.778986799996346,178.705123699969,179.715985900024,179.699360999977,None,178.705123699969,None,178.705123699969,None,178.705123699969,None,180.482159720128,None,180.482159720128,None,180.482159720128,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,15,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,0.748783000046387,180.488749400014,181.499250400113,181.482577000046,None,180.488749400014,None,180.488749400014,None,180.488749400014,None,182.232234519999,None,182.232234519999,None,182.232234519999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,16,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,0.651895299786702,182.235861300025,183.248976700008,183.232500399929,None,182.235861300025,None,182.235861300025,None,182.235861300025,None,183.882098920038,None,183.882098920038,None,183.882098920038,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,1,,NaN,NaN,,NaN,,NaN,,main,1,1,1,neutral,neutral,k,k,1,0.643165899906307,183.892301799962,184.89909099997,184.882479700027,None,183.892301799962,None,183.892301799962,None,183.892301799962,None,185.532062020013,None,185.532062020013,None,185.532062020013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.761841400060803,185.536129600136,186.546515800059,186.530068200082,None,185.536129600136,None,185.536129600136,None,185.536129600136,None,187.29617222012,None,187.29617222012,None,187.29617222012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,3,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,0.815465799998492,187.296477199998,188.29648190015,188.29648190015,None,187.296477199998,None,187.296477199998,None,187.296477199998,None,189.112836520048,None,189.112836520048,None,189.112836520048,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,13,2022-05-11_17h33.59.064,Main,2022.1.1,60.2063996228648
