target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,7.44567579985596,81.9552266901825,None,89.421806700062,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,0,0,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,92.4525917000137,None,prac,2,2,2,positive,neutral,k,k,1,1.18362400005572,94.4745371001773,95.4883615002036,95.4718308001757,None,94.4745371001773,None,94.4745371001773,None,94.4745371001773,None,96.6548799901735,None,96.6548799901735,None,96.6548799901735,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,1,1,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.929572999943048,96.6591470001731,97.6717042999808,97.6551758002024,None,96.6591470001731,None,96.6591470001731,None,96.6591470001731,None,98.5861594901886,None,98.5861594901886,None,98.5861594901886,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,2,2,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.684031200129539,98.5905075999908,99.6028607001062,99.5884186001495,None,98.5905075999908,None,98.5905075999908,None,98.5905075999908,None,100.271534890076,None,100.271534890076,None,100.271534890076,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,3,3,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.746180399786681,100.274822000181,101.285708400188,101.269042200176,None,100.274822000181,None,100.274822000181,None,100.274822000181,None,102.019066290138,None,102.019066290138,None,102.019066290138,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,4,4,4,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.682050900068134,102.019450800028,103.019129100023,103.019129100023,None,102.019450800028,None,102.019450800028,None,102.019450800028,None,103.702401890093,None,103.702401890093,None,103.702401890093,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,0.84882799978368,103.706058900105,104.721471600002,104.702751800185,None,103.706058900105,None,103.706058900105,None,103.706058900105,None,105.55270289015,None,105.55270289015,None,105.55270289015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,6,6,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,l,l,1,0.648985199863091,105.556690600002,106.571477900026,106.554908500053,None,105.556690600002,None,105.556690600002,None,105.556690600002,None,107.202637190139,None,107.202637190139,None,107.202637190139,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,7,7,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.681947299977764,107.221538900165,108.221517700003,108.204879500205,None,107.221538900165,None,107.221538900165,None,107.221538900165,None,108.886183890188,None,108.886183890188,None,108.886183890188,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,8,8,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,positive,l,l,1,0.715329700149596,108.892467900179,109.904713900061,109.885986100184,None,108.892467900179,None,108.892467900179,None,108.892467900179,None,110.602586490009,None,110.602586490009,None,110.602586490009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,404,2023-07-06_13h23.49.329,Main,2022.1.1,59.8537532986515
