target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,57.5115572998766,24.1325138801243,None,81.6618832000531,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,0,0,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,84.7782717000227,None,prac,2,2,1,positive,negative,j,j,1,1.94445129996166,86.7867442001589,87.7979566000868,87.7785292000044,None,86.7867442001589,None,86.7867442001589,None,86.7867442001589,None,89.7290924000554,None,89.7290924000554,None,89.7290924000554,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,1,1,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,1.30068039987236,90.7304484001361,91.7450840000529,91.7117681000382,None,90.7304484001361,None,90.7304484001361,None,90.7304484001361,None,93.0283335799817,None,93.0283335799817,None,93.0283335799817,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,2,2,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.88083119993098,93.0326062000822,94.047887200024,94.0283898001071,None,93.0326062000822,None,93.0326062000822,None,93.0326062000822,None,95.9116665001493,None,95.9116665001493,None,95.9116665001493,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.33435140014626,96.9126470000483,97.9116154001094,97.8977330001071,None,96.9126470000483,None,96.9126470000483,None,96.9126470000483,None,99.2448949800804,None,99.2448949800804,None,99.2448949800804,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,4,4,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,1.13137050019577,99.248553100042,100.261542699998,100.24495910015,None,99.248553100042,None,99.248553100042,None,99.248553100042,None,101.378149479954,None,101.378149479954,None,101.378149479954,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,1.53268220019527,101.397727800068,102.394842999987,102.380893700058,None,101.397727800068,None,101.397727800068,None,101.397727800068,None,103.911613600096,None,103.911613600096,None,103.911613600096,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,6,6,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,1.25364779983647,104.911662400002,105.914124800125,105.897533799987,None,104.911662400002,None,104.911662400002,None,104.911662400002,None,107.161440580012,None,107.161440580012,None,107.161440580012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,7,7,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,l,l,1,0.965024699922651,107.166971500032,108.180864399998,108.161424600054,None,107.166971500032,None,107.166971500032,None,107.166971500032,None,109.127996180067,None,109.127996180067,None,109.127996180067,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,8,8,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,j,j,1,1.31525329989381,109.131454500137,110.130782200024,110.130782200024,None,109.131454500137,None,109.131454500137,None,109.131454500137,None,111.444615880121,None,111.444615880121,None,111.444615880121,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,9,9,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,l,l,1,1.38284979993477,111.448042799952,112.461326600052,112.428007800132,None,111.448042799952,None,111.448042799952,None,111.448042799952,None,113.82790178,None,113.82790178,None,113.82790178,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,10,10,13,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,1.14773910003714,113.832117400132,114.844599199947,114.830762800062,None,113.832117400132,None,113.832117400132,None,113.832117400132,None,115.977865079977,None,115.977865079977,None,115.977865079977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-10-31_16h56.40.727,Main,2022.1.1,60.1682907157595
