target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,10.2209672999961,33.0112507000056,None,43.2587132000044,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,47.2110253999999,None,prac,2,2,1,negative,negative,j,j,1,1.44447650000075,49.2166750000033,50.227741900002,50.2110487000027,None,49.2166750000033,None,49.2166750000033,None,49.2166750000033,None,51.6583658000061,None,51.6583658000061,None,51.6583658000061,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,1,1,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,l,l,1,0.881558199995197,51.6588289000065,52.6584124000001,52.6584124000001,None,51.6588289000065,None,51.6588289000065,None,51.6588289000065,None,53.5417805000005,None,53.5417805000005,None,53.5417805000005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,2,2,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.748851299998933,53.547493500002,54.5608601000058,54.5442230000044,None,53.547493500002,None,53.547493500002,None,53.547493500002,None,55.2921626000068,None,55.2921626000068,None,55.2921626000068,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.734229800000321,55.2978986000016,56.3110586000039,56.2943658000004,None,55.2978986000016,None,55.2978986000016,None,55.2978986000016,None,57.0274833000047,None,57.0274833000047,None,57.0274833000047,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,4,4,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.846319900003436,57.0307995000039,58.0443232000034,58.0278350000008,None,57.0307995000039,None,57.0307995000039,None,57.0307995000039,None,58.8754016000064,None,58.8754016000064,None,58.8754016000064,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,5,5,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.68512990000454,58.8789489000046,59.8942336000036,59.877525200005,None,58.8789489000046,None,58.8789489000046,None,58.8789489000046,None,60.5607827000029,None,60.5607827000029,None,60.5607827000029,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,6,6,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.695024000000558,60.5649486000038,61.5751100000052,61.5583394000059,None,60.5649486000038,None,60.5649486000038,None,60.5649486000038,None,62.2582304000069,None,62.2582304000069,None,62.2582304000069,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,7,7,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.766725400004361,62.2591934000011,63.2766826000006,63.2582638000022,None,62.2591934000011,None,62.2591934000011,None,62.2591934000011,None,64.0250752000036,None,64.0250752000036,None,64.0250752000036,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,8,8,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.647394100000383,64.0269276000035,65.0250725000005,65.0250725000005,None,64.0269276000035,None,64.0269276000035,None,64.0269276000035,None,65.6750987000021,None,65.6750987000021,None,65.6750987000021,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,610,2023-11-17_14h03.11.336,Main,2022.1.1,59.1496877494484
