distractor,target,set,ans1,ans2,rep_loop4_thisRepN,rep_loop4_thisTrialN,rep_loop4_thisN,rep_loop4_thisIndex,st2_prac_loop_thisRepN,st2_prac_loop_thisTrialN,st2_prac_loop_thisN,st2_prac_loop_thisIndex,st2_main_loop_thisRepN,st2_main_loop_thisTrialN,st2_main_loop_thisN,st2_main_loop_thisIndex,image_4_started,image_4_stopped,mouse_7_x,mouse_7_y,mouse_7_leftButton,mouse_7_midButton,mouse_7_rightButton,sound_2_started,sound_2_stopped,key_resp_3_keys,mouse_5_x,mouse_5_y,mouse_5_leftButton,mouse_5_midButton,mouse_5_rightButton,mouse_5_started,mouse_5_stopped,yes_text2_started,yes_text2_stopped,no_text2_started,no_text2_stopped,mouse_3_x,mouse_3_y,mouse_3_leftButton,mouse_3_midButton,mouse_3_rightButton,mouse_3_started,mouse_3_stopped,st_prac_back_started,st_prac_back_stopped,st_prac_text_started,st_prac_text_stopped,st_fix_back_started,st_fix_back_stopped,st_fix_2_started,st_fix_2_stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back_started,st_back_stopped,st2_resp_keys,st2_resp_corr,st_main_back_started,st_main_back_stopped,st_main_text_started,st_main_text_stopped,mouse_4_x,mouse_4_y,mouse_4_leftButton,mouse_4_midButton,mouse_4_rightButton,mouse_4_started,mouse_4_stopped,text_2_started,text_2_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
negative,blue,1,None,k,NaN,NaN,NaN,NaN,0,16,16,16,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.800226699997438,153.9162335,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,2,k,None,NaN,NaN,NaN,NaN,0,17,17,17,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49644889999763,155.717810100003,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,1,k,None,NaN,NaN,NaN,NaN,0,18,18,18,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49856189999264,158.216007500014,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,0,19,19,19,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,1.08751489999122,160.715788900008,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,1,0,20,0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.4932492999942,162.804525600019,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,red,2,None,None,NaN,NaN,NaN,NaN,1,1,21,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49861159999273,165.299082700018,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,blue,2,None,k,NaN,NaN,NaN,NaN,1,2,22,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.770617599977413,167.799168500002,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,1,3,23,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.981288100010715,169.571608500002,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,blue,2,None,k,NaN,NaN,NaN,NaN,1,4,24,4,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.915724199992837,171.554548000015,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,blue,1,None,k,NaN,NaN,NaN,NaN,1,5,25,5,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,1.3314040999976,173.471472200006,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,yellow,2,k,None,NaN,NaN,NaN,NaN,1,6,26,6,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49458090000553,175.804377799999,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,red,1,None,None,NaN,NaN,NaN,NaN,1,7,27,7,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49846239999169,178.299747300014,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,yellow,2,None,k,NaN,NaN,NaN,NaN,1,8,28,8,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.90102369998931,180.800573200017,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,1,9,29,9,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49628179997671,182.702228000009,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,yellow,2,None,k,NaN,NaN,NaN,NaN,1,10,30,10,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.837520200002473,185.200128500001,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,yellow,2,k,None,NaN,NaN,NaN,NaN,1,11,31,11,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49299930001143,187.038230100006,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,red,2,None,None,NaN,NaN,NaN,NaN,1,12,32,12,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49909379999735,189.533124100009,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,red,1,None,None,NaN,NaN,NaN,NaN,1,13,33,13,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49834179997561,192.033270000014,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,2,k,None,NaN,NaN,NaN,NaN,1,14,34,14,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49913630000083,194.533305599994,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,1,k,None,NaN,NaN,NaN,NaN,1,15,35,15,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49847560000489,197.033476300014,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,blue,1,None,k,NaN,NaN,NaN,NaN,1,16,36,16,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.887366200011456,199.533524700004,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,2,k,None,NaN,NaN,NaN,NaN,1,17,37,17,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49381970000104,201.421532600012,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,1,k,None,NaN,NaN,NaN,NaN,1,18,38,18,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.49857640001574,203.917025600007,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,1,19,39,19,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,0.971067100006621,206.416937400005,None,None,0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,,,NaN,NaN,NaN,,,NaN,208.416452800011,None,208.416452800011,None,0.096296296,-0.08055556,0,0,0,0.0124954200000502,None,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
negative,yellow,2,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,220.983948900015,None,220.983948900015,None,main,None,None,1,1.50557619999745,223.025759300013,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.49894119999954,225.534078299999,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
positive,blue,2,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.49847320001572,228.034510900005,None,None,1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,117,22,Female,2022-05-05_14h21.10.818,Parachute,2022.1.1,59.6453724776339
