target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,55.4608846001793,49.8303371499991,None,105.31005780003,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,109.562538299942,None,prac,2,2,1,neutral,negative,l,l,1,1.88045689999126,111.583619100042,112.595828199992,112.579169899924,None,111.583619100042,None,111.583619100042,None,111.583619100042,None,114.465270400047,None,114.465270400047,None,114.465270400047,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,1,1,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,j,j,1,1.18391889985651,115.478879599832,116.493147399975,116.459813199937,None,115.478879599832,None,115.478879599832,None,115.478879599832,None,117.659788349853,None,117.659788349853,None,117.659788349853,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,2,2,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,0.818549199961126,117.660438399995,118.662368099904,118.662368099904,None,117.660438399995,None,117.660438399995,None,117.660438399995,None,119.478933450044,None,119.478933450044,None,119.478933450044,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,j,j,1,1.12852860009298,119.491238399874,120.495674399892,120.479009700008,None,119.491238399874,None,119.491238399874,None,119.491238399874,None,121.609752249881,None,121.609752249881,None,121.609752249881,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,4,4,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.984630099963397,121.61681529996,122.628900199896,122.61230379995,None,121.61681529996,None,121.61681529996,None,121.61681529996,None,123.595558749954,None,123.595558749954,None,123.595558749954,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,5,5,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,1.04849110008217,123.599669100018,124.612201299984,124.595580199966,None,123.599669100018,None,123.599669100018,None,123.599669100018,None,125.645586449862,None,125.645586449862,None,125.645586449862,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,6,6,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.929528299951926,125.660863399971,126.676315600052,126.642988799838,None,125.660863399971,None,125.660863399971,None,125.660863399971,None,127.576211150014,None,127.576211150014,None,127.576211150014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,7,7,6,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,j,0,1.08309139986522,127.577282899991,128.592950399965,128.576312399935,None,127.577282899991,None,127.577282899991,None,127.577282899991,None,129.659662100021,None,129.659662100021,None,129.659662100021,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,positive,positive,j,j,1,0.851340600056574,130.661169999978,131.662029099884,131.645433699945,None,130.661169999978,None,130.661169999978,None,130.661169999978,None,132.509783549909,None,132.509783549909,None,132.509783549909,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,403,2023-06-01_10h41.27.093,Main,2022.1.1,60.9485545581912
