target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,10.9853924999479,33.0134487900301,None,44.0298923000228,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,0,0,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,47.4132386000128,None,prac,1,1,1,neutral,neutral,k,k,1,1.1346747999778,49.4294766000239,50.429881600081,50.4132841000101,None,49.4294766000239,None,49.4294766000239,None,49.4294766000239,None,51.5605833900278,None,51.5605833900278,None,51.5605833900278,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,1,1,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,positive,l,l,1,1.3330998000456,51.5619411000516,52.5772982999915,52.5606316999765,None,51.5619411000516,None,51.5619411000516,None,51.5619411000516,None,53.8965205900255,None,53.8965205900255,None,53.8965205900255,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,2,2,12,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,neutral,negative,j,j,1,1.19654769997578,53.8994259000756,54.9130818999838,54.896459700074,None,53.8994259000756,None,53.8994259000756,None,53.8994259000756,None,56.0946835900773,None,56.0946835900773,None,56.0946835900773,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,1.14984450000338,56.1010687000817,57.1130649000406,57.0964514000807,None,56.1010687000817,None,56.1010687000817,None,56.1010687000817,None,58.2464753900073,None,58.2464753900073,None,58.2464753900073,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,4,4,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.04836640006397,58.2501307000639,59.2630380999763,59.2464350999799,None,58.2501307000639,None,58.2501307000639,None,58.2501307000639,None,60.2963678900502,None,60.2963678900502,None,60.2963678900502,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,5,5,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,l,l,1,1.22943579999264,60.2997607000871,61.3001083000563,61.2928431000328,None,60.2997607000871,None,60.2997607000871,None,60.2997607000871,None,62.5270741900546,None,62.5270741900546,None,62.5270741900546,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,6,6,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,0.866038299980573,62.5275748000713,63.5271209999919,63.5271209999919,None,62.5275748000713,None,62.5275748000713,None,62.5275748000713,None,64.3941044900217,None,64.3941044900217,None,64.3941044900217,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,7,7,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.884007000015117,64.3980092999991,65.4129848000593,65.396281399997,None,64.3980092999991,None,64.3980092999991,None,64.3980092999991,None,66.2795866899774,None,66.2795866899774,None,66.2795866899774,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,8,8,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.764738600002602,66.2833383000689,67.2962271000724,67.2795891000424,None,66.2833383000689,None,66.2833383000689,None,66.2833383000689,None,68.0461906899814,None,68.0461906899814,None,68.0461906899814,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,702,2023-11-13_13h58.19.034,Main,2022.1.1,59.8604891548477
